Field ID,Longitude,Latitude,Elevation (ft),Date,tmin (degrees F),tmean (degrees F),tmax (degrees F)
PERSOON,-76.6794,42.554,1063,1/3/25,24.6,28.5,32.3
PERSOON,-76.6794,42.554,1063,1/4/25,20.8,24.7,28.5
PERSOON,-76.6794,42.554,1063,1/5/25,19,21.6,24.1
PERSOON,-76.6794,42.554,1063,1/6/25,18.7,21.9,25.1
PERSOON,-76.6794,42.554,1063,1/7/25,11.6,15.7,19.9
PERSOON,-76.6794,42.554,1063,1/8/25,14.5,17.4,20.4
PERSOON,-76.6794,42.554,1063,1/9/25,12.7,14.8,16.9
PERSOON,-76.6794,42.554,1063,1/10/25,13,16.8,20.5
PERSOON,-76.6794,42.554,1063,1/11/25,13.7,19.7,25.7
PERSOON,-76.6794,42.554,1063,1/12/25,19,23.3,27.6
PERSOON,-76.6794,42.554,1063,1/13/25,25.7,30.6,35.4
PERSOON,-76.6794,42.554,1063,1/14/25,17,25.6,34.2
PERSOON,-76.6794,42.554,1063,1/15/25,14.7,18.5,22.3
PERSOON,-76.6794,42.554,1063,1/16/25,14.3,18.7,23.1
PERSOON,-76.6794,42.554,1063,1/17/25,14.4,20.6,26.7
PERSOON,-76.6794,42.554,1063,1/18/25,26.8,30.1,33.4
PERSOON,-76.6794,42.554,1063,1/19/25,17.9,26.1,34.3
PERSOON,-76.6794,42.554,1063,1/20/25,4.4,12.3,20.2
PERSOON,-76.6794,42.554,1063,1/21/25,0.3,8.2,16.1
PERSOON,-76.6794,42.554,1063,1/22/25,-5.2,4,13.2
PERSOON,-76.6794,42.554,1063,1/23/25,-4.3,5.2,14.7
PERSOON,-76.6794,42.554,1063,1/24/25,12.5,20.2,28
PERSOON,-76.6794,42.554,1063,1/25/25,10.9,17.8,24.7
PERSOON,-76.6794,42.554,1063,1/26/25,9.6,19.7,29.9
PERSOON,-76.6794,42.554,1063,1/27/25,17.7,25,32.4
PERSOON,-76.6794,42.554,1063,1/28/25,19,27.3,35.5
PERSOON,-76.6794,42.554,1063,1/29/25,16.7,27.1,37.5
PERSOON,-76.6794,42.554,1063,1/30/25,15.7,26.8,37.8
PERSOON,-76.6794,42.554,1063,1/31/25,15.4,26,36.5
PERSOON,-76.6794,42.554,1063,2/1/25,14.4,26,37.6
PERSOON,-76.6794,42.554,1063,2/2/25,1.9,8.6,15.3
PERSOON,-76.6794,42.554,1063,2/3/25,6.6,18.7,30.7
PERSOON,-76.6794,42.554,1063,2/4/25,27.8,35.5,43.3
PERSOON,-76.6794,42.554,1063,2/5/25,14.7,21.7,28.8
PERSOON,-76.6794,42.554,1063,2/6/25,12.7,19.1,25.6
PERSOON,-76.6794,42.554,1063,2/7/25,23.6,31.2,38.7
PERSOON,-76.6794,42.554,1063,2/8/25,14.6,20.4,26.2
PERSOON,-76.6794,42.554,1063,2/9/25,14.3,21.7,29
PERSOON,-76.6794,42.554,1063,2/10/25,19.5,24.6,29.7
PERSOON,-76.6794,42.554,1063,2/11/25,13.5,20.1,26.7
PERSOON,-76.6794,42.554,1063,2/12/25,11.6,21.2,30.8
PERSOON,-76.6794,42.554,1063,2/13/25,12.8,23.6,34.5
PERSOON,-76.6794,42.554,1063,2/14/25,19.6,30.2,40.8
PERSOON,-76.6794,42.554,1063,2/15/25,18,21.6,25.2
PERSOON,-76.6794,42.554,1063,2/16/25,20,25.9,31.7
PERSOON,-76.6794,42.554,1063,2/17/25,17,26.3,35.5
PERSOON,-76.6794,42.554,1063,2/18/25,6.4,13.6,20.8
PERSOON,-76.6794,42.554,1063,2/19/25,6,11.7,17.4
PERSOON,-76.6794,42.554,1063,2/20/25,12.8,15.8,18.9
PERSOON,-76.6794,42.554,1063,2/21/25,13.2,15.3,17.5
PERSOON,-76.6794,42.554,1063,2/22/25,12.9,17,21.2
PERSOON,-76.6794,42.554,1063,2/23/25,16.2,26.5,36.9
PERSOON,-76.6794,42.554,1063,2/24/25,26.4,30.8,35.3
PERSOON,-76.6794,42.554,1063,2/25/25,31.7,38.8,45.9
PERSOON,-76.6794,42.554,1063,2/26/25,32.5,37.5,42.4
PERSOON,-76.6794,42.554,1063,2/27/25,31.9,36.8,41.6
PERSOON,-76.6794,42.554,1063,2/28/25,27.2,36.5,45.7
PERSOON,-76.6794,42.554,1063,3/1/25,26.7,35,43.3
PERSOON,-76.6794,42.554,1063,3/2/25,8.2,24,39.8
PERSOON,-76.6794,42.554,1063,3/3/25,7.8,13.6,19.3
PERSOON,-76.6794,42.554,1063,3/4/25,17.9,26.4,34.9
PERSOON,-76.6794,42.554,1063,3/5/25,33.2,42.2,51.3
PERSOON,-76.6794,42.554,1063,3/6/25,36.7,45,53.2
PERSOON,-76.6794,42.554,1063,3/7/25,25.8,32.1,38.4
PERSOON,-76.6794,42.554,1063,3/8/25,23.3,30.6,37.8
PERSOON,-76.6794,42.554,1063,3/9/25,20.6,26.9,33.3
PERSOON,-76.6794,42.554,1063,3/10/25,26.3,35.6,44.9
PERSOON,-76.6794,42.554,1063,3/11/25,37,48.9,60.7
PERSOON,-76.6794,42.554,1063,3/12/25,23.3,46.3,69.3
PERSOON,-76.6794,42.554,1063,3/13/25,23.6,31.7,39.9
PERSOON,-76.6794,42.554,1063,3/14/25,31.6,44.7,57.9
PERSOON,-76.6794,42.554,1063,3/15/25,37.1,52,66.8
PERSOON,-76.6794,42.554,1063,3/16/25,44.3,51.4,58.5
PERSOON,-76.6794,42.554,1063,3/17/25,34.1,50.2,66.4
PERSOON,-76.6794,42.554,1063,3/18/25,21.3,27.9,34.4
PERSOON,-76.6794,42.554,1063,3/19/25,25.9,43.6,61.3
PERSOON,-76.6794,42.554,1063,3/20/25,46,58.4,70.8
PERSOON,-76.6794,42.554,1063,3/21/25,25.6,45.1,64.6
PERSOON,-76.6794,42.554,1063,3/22/25,25.6,35,44.5
PERSOON,-76.6794,42.554,1063,3/23/25,20.1,36.9,53.7
PERSOON,-76.6794,42.554,1063,3/24/25,20.4,31.3,42.3
PERSOON,-76.6794,42.554,1063,3/25/25,33.4,45.1,56.9
PERSOON,-76.6794,42.554,1063,3/26/25,24.4,33.3,42.2
PERSOON,-76.6794,42.554,1063,3/27/25,20.4,29,37.7
PERSOON,-76.6794,42.554,1063,3/28/25,24.9,36.7,48.4
PERSOON,-76.6794,42.554,1063,3/29/25,35.7,47,58.4
PERSOON,-76.6794,42.554,1063,3/30/25,35.5,43.6,51.6
PERSOON,-76.6794,42.554,1063,3/31/25,49.7,60.2,70.8
PERSOON,-76.6794,42.554,1063,4/1/25,29.9,49.6,69.3
PERSOON,-76.6794,42.554,1063,4/2/25,23.8,32,40.2
PERSOON,-76.6794,42.554,1063,4/3/25,28,39.1,50.1
PERSOON,-76.6794,42.554,1063,4/4/25,39.4,56.8,74.3
PERSOON,-76.6794,42.554,1063,4/5/25,37.2,45.3,53.3
PERSOON,-76.6794,42.554,1063,4/6/25,38.5,44.9,51.3
PERSOON,-76.6794,42.554,1063,4/7/25,30.3,36.7,43.2
PERSOON,-76.6794,42.554,1063,4/8/25,23.2,35,46.9
PERSOON,-76.6794,42.554,1063,4/9/25,19.6,25.9,32.2
PERSOON,-76.6794,42.554,1063,4/10/25,23.7,32.6,41.4
PERSOON,-76.6794,42.554,1063,4/11/25,31.9,36.4,40.8
PERSOON,-76.6794,42.554,1063,4/12/25,37,39.2,41.4
PERSOON,-76.6794,42.554,1063,4/13/25,37.4,39.2,41
PERSOON,-76.6794,42.554,1063,4/14/25,34.6,45.1,55.5
PERSOON,-76.6794,42.554,1063,4/15/25,40.9,52.6,64.4
PERSOON,-76.6794,42.554,1063,4/16/25,31.2,43.3,55.5
PERSOON,-76.6794,42.554,1063,4/17/25,30.5,33.8,37
PERSOON,-76.6794,42.554,1063,4/18/25,32.3,43.1,54
PERSOON,-76.6794,42.554,1063,4/19/25,46.3,58.3,70.4
PERSOON,-76.6794,42.554,1063,4/20/25,38.6,56.7,74.8
PERSOON,-76.6794,42.554,1063,4/21/25,33.7,42.5,51.3
PERSOON,-76.6794,42.554,1063,4/22/25,45.2,56.3,67.4
PERSOON,-76.6794,42.554,1063,4/23/25,36.3,50.7,65
PERSOON,-76.6794,42.554,1063,4/24/25,44.1,55.9,67.6
PERSOON,-76.6794,42.554,1063,4/25/25,52.8,66.6,80.3
PERSOON,-76.6794,42.554,1063,4/26/25,56.9,67.1,77.3
PERSOON,-76.6794,42.554,1063,4/27/25,38.6,51.6,64.5
PERSOON,-76.6794,42.554,1063,4/28/25,37.4,48,58.6
PERSOON,-76.6794,42.554,1063,4/29/25,48.8,61.2,73.6
PERSOON,-76.6794,42.554,1063,4/30/25,38.2,61.8,85.3
PERSOON,-76.6794,42.554,1063,5/1/25,37.5,46.3,55.2
PERSOON,-76.6794,42.554,1063,5/2/25,49.3,63.5,77.7
PERSOON,-76.6794,42.554,1063,5/3/25,47.4,61.2,75
PERSOON,-76.6794,42.554,1063,5/4/25,45.2,47.6,50.1
PERSOON,-76.6794,42.554,1063,5/5/25,47.7,52.2,56.7
PERSOON,-76.6794,42.554,1063,5/6/25,55.9,62.3,68.8
PERSOON,-76.6794,42.554,1063,5/7/25,50.2,60.8,71.3
PERSOON,-76.6794,42.554,1063,5/8/25,43.1,55.3,67.6
PERSOON,-76.6794,42.554,1063,5/9/25,39.2,43.1,47
PERSOON,-76.6794,42.554,1063,5/10/25,39,42.1,45.2
PERSOON,-76.6794,42.554,1063,5/11/25,41.7,54.6,67.5
PERSOON,-76.6794,42.554,1063,5/12/25,39.1,49.5,59.9
PERSOON,-76.6794,42.554,1063,5/13/25,55.8,68.8,81.7
PERSOON,-76.6794,42.554,1063,5/14/25,57.9,63.4,68.8
PERSOON,-76.6794,42.554,1063,5/15/25,57.7,60.3,63
PERSOON,-76.6794,42.554,1063,5/16/25,58.9,67,75.1
PERSOON,-76.6794,42.554,1063,5/17/25,60.1,70.9,81.7
PERSOON,-76.6794,42.554,1063,5/18/25,52,64.8,77.7
PERSOON,-76.6794,42.554,1063,5/19/25,43.9,51.3,58.8
PERSOON,-76.6794,42.554,1063,5/20/25,35.9,44.1,52.3
PERSOON,-76.6794,42.554,1063,5/21/25,38.5,46.9,55.4
PERSOON,-76.6794,42.554,1063,5/22/25,43.5,46.9,50.4
PERSOON,-76.6794,42.554,1063,5/23/25,44.6,48.3,51.9
PERSOON,-76.6794,42.554,1063,5/24/25,44.3,49.2,54.2
PERSOON,-76.6794,42.554,1063,5/25/25,45.3,48.8,52.3
PERSOON,-76.6794,42.554,1063,5/26/25,41.6,49.8,58
PERSOON,-76.6794,42.554,1063,5/27/25,43.7,55.9,68
PERSOON,-76.6794,42.554,1063,5/28/25,47.5,59.4,71.4
PERSOON,-76.6794,42.554,1063,5/29/25,51.9,56.7,61.6
PERSOON,-76.6794,42.554,1063,5/30/25,52.2,60.7,69.2
PERSOON,-76.6794,42.554,1063,5/31/25,52,62.9,73.9
PERSOON,-76.6794,42.554,1063,6/1/25,44.1,48.4,52.7
PERSOON,-76.6794,42.554,1063,6/2/25,42.6,50.5,58.4
PERSOON,-76.6794,42.554,1063,6/3/25,46.7,58.1,69.5
PERSOON,-76.6794,42.554,1063,6/4/25,58.7,69,79.3
PERSOON,-76.6794,42.554,1063,6/5/25,65.8,77.4,88.9
PERSOON,-76.6794,42.554,1063,6/6/25,60.6,73,85.4
PERSOON,-76.6794,42.554,1063,6/7/25,59.1,65,70.9
PERSOON,-76.6794,42.554,1063,6/8/25,51.9,63.6,75.2
PERSOON,-76.6794,42.554,1063,6/9/25,57.9,67.2,76.5
PERSOON,-76.6794,42.554,1063,6/10/25,61.1,70.1,79.2
PERSOON,-76.6794,42.554,1063,6/11/25,53.5,64.3,75.1
PERSOON,-76.6794,42.554,1063,6/12/25,62.1,71.3,80.5
PERSOON,-76.6794,42.554,1063,6/13/25,52.4,63.4,74.4
PERSOON,-76.6794,42.554,1063,6/14/25,55.1,63.7,72.4
PERSOON,-76.6794,42.554,1063,6/15/25,57.2,60.7,64.3
PERSOON,-76.6794,42.554,1063,6/16/25,58.4,63.4,68.4
PERSOON,-76.6794,42.554,1063,6/17/25,61,65.1,69.2
PERSOON,-76.6794,42.554,1063,6/18/25,63.8,69.6,75.4
PERSOON,-76.6794,42.554,1063,6/19/25,66.4,75.2,84
PERSOON,-76.6794,42.554,1063,6/20/25,58.2,70.7,83.1
PERSOON,-76.6794,42.554,1063,6/21/25,60.9,68.9,76.8
PERSOON,-76.6794,42.554,1063,6/22/25,67.5,76.5,85.6
PERSOON,-76.6794,42.554,1063,6/23/25,73.1,80.7,88.2
PERSOON,-76.6794,42.554,1063,6/24/25,72.6,83.2,93.7
PERSOON,-76.6794,42.554,1063,6/25/25,71.4,82.4,93.4
PERSOON,-76.6794,42.554,1063,6/26/25,65.9,75.9,85.9
PERSOON,-76.6794,42.554,1063,6/27/25,60.3,67.3,74.3
PERSOON,-76.6794,42.554,1063,6/28/25,61.3,65.8,70.3
PERSOON,-76.6794,42.554,1063,6/29/25,55.7,70.6,85.6
PERSOON,-76.6794,42.554,1063,6/30/25,59.5,69.3,79.1
PERSOON,-76.6794,42.554,1063,7/1/25,68.7,77.3,85.9
PERSOON,-76.6794,42.554,1063,7/2/25,62.3,73.5,84.8
PERSOON,-76.6794,42.554,1063,7/3/25,61.7,71.9,82.2
PERSOON,-76.6794,42.554,1063,7/4/25,55.2,66.5,77.7
PERSOON,-76.6794,42.554,1063,7/5/25,55.1,65.1,75.1
PERSOON,-76.6794,42.554,1063,7/6/25,66.4,77.1,87.8
PERSOON,-76.6794,42.554,1063,7/7/25,71,80.5,90
PERSOON,-76.6794,42.554,1063,7/8/25,66.6,78.7,90.8
PERSOON,-76.6794,42.554,1063,7/9/25,63.6,69.6,75.6
PERSOON,-76.6794,42.554,1063,7/10/25,63.3,71.3,79.3
PERSOON,-76.6794,42.554,1063,7/11/25,66.2,74.4,82.6
PERSOON,-76.6794,42.554,1063,7/12/25,69.2,78.1,87
PERSOON,-76.6794,42.554,1063,7/13/25,72.8,81.4,90
PERSOON,-76.6794,42.554,1063,7/14/25,68.1,77.7,87.3
PERSOON,-76.6794,42.554,1063,7/15/25,65.9,74.4,83
PERSOON,-76.6794,42.554,1063,7/16/25,65.9,76.6,87.2
PERSOON,-76.6794,42.554,1063,7/17/25,70.4,79.6,88.9
PERSOON,-76.6794,42.554,1063,7/18/25,56.5,70.6,84.7
PERSOON,-76.6794,42.554,1063,7/19/25,53,62.9,72.8
PERSOON,-76.6794,42.554,1063,7/20/25,64.5,74.6,84.6
PERSOON,-76.6794,42.554,1063,7/21/25,61.4,71.5,81.6
PERSOON,-76.6794,42.554,1063,7/22/25,50.4,60.6,70.8
PERSOON,-76.6794,42.554,1063,7/23/25,53.4,64.6,75.8
PERSOON,-76.6794,42.554,1063,7/24/25,65,74.7,84.4
PERSOON,-76.6794,42.554,1063,7/25/25,72.5,81.6,90.7
PERSOON,-76.6794,42.554,1063,7/26/25,63.4,72.3,81.2
PERSOON,-76.6794,42.554,1063,7/27/25,69.1,77,84.9
PERSOON,-76.6794,42.554,1063,7/28/25,68.2,76.6,85
PERSOON,-76.6794,42.554,1063,7/29/25,69.1,78.9,88.7
PERSOON,-76.6794,42.554,1063,7/30/25,64.1,76.2,88.3
PERSOON,-76.6794,42.554,1063,7/31/25,59.9,73.7,87.5
PERSOON,-76.6794,42.554,1063,8/1/25,51.3,57.1,62.8
PERSOON,-76.6794,42.554,1063,8/2/25,49.3,61.2,73
PERSOON,-76.6794,42.554,1063,8/3/25,52.6,64.2,75.7
PERSOON,-76.6794,42.554,1063,8/4/25,56,68.8,81.7
PERSOON,-76.6794,42.554,1063,8/5/25,58.2,69.9,81.6
PERSOON,-76.6794,42.554,1063,8/6/25,61.7,73.7,85.6
PERSOON,-76.6794,42.554,1063,8/7/25,59.8,70.1,80.4
PERSOON,-76.6794,42.554,1063,8/8/25,62.5,72.2,81.9
PERSOON,-76.6794,42.554,1063,8/9/25,62.9,73.5,84.2
PERSOON,-76.6794,42.554,1063,8/10/25,64.2,75.9,87.5
PERSOON,-76.6794,42.554,1063,8/11/25,63.4,76.5,89.5
PERSOON,-76.6794,42.554,1063,8/12/25,67.6,79.3,90.9
PERSOON,-76.6794,42.554,1063,8/13/25,70.2,82.2,94.2
PERSOON,-76.6794,42.554,1063,8/14/25,64.5,74.9,85.3
PERSOON,-76.6794,42.554,1063,8/15/25,58.2,70.6,83
PERSOON,-76.6794,42.554,1063,8/16/25,60.8,73.7,86.6
PERSOON,-76.6794,42.554,1063,8/17/25,63.3,75.9,88.5
PERSOON,-76.6794,42.554,1063,8/18/25,53.3,68.3,83.2
PERSOON,-76.6794,42.554,1063,8/19/25,51,63,75.1
PERSOON,-76.6794,42.554,1063,8/20/25,57.7,68.2,78.7
PERSOON,-76.6794,42.554,1063,8/21/25,56.3,60.9,65.5
PERSOON,-76.6794,42.554,1063,8/22/25,54.6,61.7,68.9
PERSOON,-76.6794,42.554,1063,8/23/25,57.7,68.7,79.7
PERSOON,-76.6794,42.554,1063,8/24/25,63.4,72.9,82.3
PERSOON,-76.6794,42.554,1063,8/25/25,56.2,69.6,83
PERSOON,-76.6794,42.554,1063,8/26/25,51,62.2,73.4
PERSOON,-76.6794,42.554,1063,8/27/25,51.7,61.5,71.3
PERSOON,-76.6794,42.554,1063,8/28/25,48.6,58.4,68.2
PERSOON,-76.6794,42.554,1063,8/29/25,53.4,64,74.7
PERSOON,-76.6794,42.554,1063,8/30/25,47.3,55.5,63.7
PERSOON,-76.6794,42.554,1063,8/31/25,47.8,57.7,67.6
PERSOON,-76.6794,42.554,1063,9/1/25,48.2,60.9,73.5
PERSOON,-76.6794,42.554,1063,9/2/25,51.6,64.2,76.8
PERSOON,-76.6794,42.554,1063,9/3/25,52.3,65.3,78.3
PERSOON,-76.6794,42.554,1063,9/4/25,57.9,68.9,79.9
PERSOON,-76.6794,42.554,1063,9/5/25,51.6,64.5,77.5
PERSOON,-76.6794,42.554,1063,9/6/25,55,66.4,77.8
PERSOON,-76.6794,42.554,1063,9/7/25,50.3,56.6,62.9
PERSOON,-76.6794,42.554,1063,9/8/25,43.9,54.9,65.9
PERSOON,-76.6794,42.554,1063,9/9/25,44.1,55.6,67.1
PERSOON,-76.6794,42.554,1063,9/10/25,47.9,60.3,72.6
PERSOON,-76.6794,42.554,1063,9/11/25,47.3,61,74.6
PERSOON,-76.6794,42.554,1063,9/12/25,50.6,63.2,75.8
PERSOON,-76.6794,42.554,1063,9/13/25,52.3,64.6,76.8
PERSOON,-76.6794,42.554,1063,9/14/25,56,64.2,72.4
PERSOON,-76.6794,42.554,1063,9/15/25,51.7,64.6,77.5
PERSOON,-76.6794,42.554,1063,9/16/25,51.6,65.2,78.8
PERSOON,-76.6794,42.554,1063,9/17/25,53,66.6,80.1
PERSOON,-76.6794,42.554,1063,9/18/25,49.3,63.5,77.7
PERSOON,-76.6794,42.554,1063,9/19/25,55.7,68.3,81
PERSOON,-76.6794,42.554,1063,9/20/25,42.7,56.7,70.7
PERSOON,-76.6794,42.554,1063,9/21/25,45.2,58.2,71.2
PERSOON,-76.6794,42.554,1063,9/22/25,55.6,65.4,75.1
PERSOON,-76.6794,42.554,1063,9/23/25,61.1,69.9,78.7
PERSOON,-76.6794,42.554,1063,9/24/25,58.5,64.8,71.2
PERSOON,-76.6794,42.554,1063,9/25/25,60.8,67.9,74.9
PERSOON,-76.6794,42.554,1063,9/26/25,59.7,64.8,69.9
PERSOON,-76.6794,42.554,1063,9/27/25,53.6,64.2,74.8
PERSOON,-76.6794,42.554,1063,9/28/25,57,66.8,76.7
PERSOON,-76.6794,42.554,1063,9/29/25,47.9,64.6,81.3
PERSOON,-76.6794,42.554,1063,9/30/25,49.1,62.7,76.3
PERSOON,-76.6794,42.554,1063,10/1/25,39.9,57.1,74.3
PERSOON,-76.6794,42.554,1063,10/2/25,39,51.6,64.3
PERSOON,-76.6794,42.554,1063,10/3/25,43.9,56.6,69.4
PERSOON,-76.6794,42.554,1063,10/4/25,49.7,63.3,77
PERSOON,-76.6794,42.554,1063,10/5/25,53.5,67.2,81
PERSOON,-76.6794,42.554,1063,10/6/25,56.8,69.8,82.8
PERSOON,-76.6794,42.554,1063,10/7/25,58.1,70.7,83.2
PERSOON,-76.6794,42.554,1063,10/8/25,51.2,60.3,69.4
PERSOON,-76.6794,42.554,1063,10/9/25,38.1,50,61.8
PERSOON,-76.6794,42.554,1063,10/10/25,31.6,41.7,51.7
PERSOON,-76.6794,42.554,1063,10/11/25,37.6,49.9,62.2
PERSOON,-76.6794,42.554,1063,10/12/25,47.2,54.4,61.6
PERSOON,-76.6794,42.554,1063,10/13/25,48.7,57.8,66.9
PERSOON,-76.6794,42.554,1063,10/14/25,48.6,51.3,53.9
PERSOON,-76.6794,42.554,1063,10/15/25,48,53.3,58.6
PERSOON,-76.6794,42.554,1063,10/16/25,36.9,45.6,54.3
PERSOON,-76.6794,42.554,1063,10/17/25,34.5,43.6,52.7
PERSOON,-76.6794,42.554,1063,10/18/25,37.4,46.8,56.2
PERSOON,-76.6794,42.554,1063,10/19/25,49.2,58.5,67.7
PERSOON,-76.6794,42.554,1063,10/20/25,52.5,63.4,74.2
PERSOON,-76.6794,42.554,1063,10/21/25,39.8,46.7,53.7
PERSOON,-76.6794,42.554,1063,10/22/25,41.5,51.4,61.3
PERSOON,-76.6794,42.554,1063,10/23/25,42.4,48.3,54.3
PERSOON,-76.6794,42.554,1063,10/24/25,39.5,45.8,52.2
PERSOON,-76.6794,42.554,1063,10/25/25,40.7,46.8,52.9
PERSOON,-76.6794,42.554,1063,10/26/25,35.5,43.1,50.6
PERSOON,-76.6794,42.554,1063,10/27/25,27.8,39.5,51.1
PERSOON,-76.6794,42.554,1063,10/28/25,29,39.3,49.6
PERSOON,-76.6794,42.554,1063,10/29/25,29.7,41.2,52.8
PERSOON,-76.6794,42.554,1063,10/30/25,31.9,42.8,53.6
PERSOON,-76.6794,42.554,1063,10/31/25,41.1,45.3,49.4
PERSOON,-76.6794,42.554,1063,11/1/25,37.1,41.1,45
PERSOON,-76.6794,42.554,1063,11/2/25,34.4,41.6,48.8
PERSOON,-76.6794,42.554,1063,11/3/25,35.1,45,54.9
PERSOON,-76.6794,42.554,1063,11/4/25,38.7,47.4,56.1
PERSOON,-76.6794,42.554,1063,11/5/25,39.1,47.8,56.4
PERSOON,-76.6794,42.554,1063,11/6/25,37.6,48.2,58.8
PERSOON,-76.6794,42.554,1063,11/7/25,29.9,36.3,42.8
PERSOON,-76.6794,42.554,1063,11/8/25,34.1,44.7,55.4
PERSOON,-76.6794,42.554,1063,11/9/25,36.7,42.9,49
PERSOON,-76.6794,42.554,1063,11/10/25,28.8,35.3,41.8
PERSOON,-76.6794,42.554,1063,11/11/25,24,26.8,29.5
PERSOON,-76.6794,42.554,1063,11/12/25,24.2,29.4,34.5
PERSOON,-76.6794,42.554,1063,11/13/25,32,36.1,40.1
PERSOON,-76.6794,42.554,1063,11/14/25,33.4,38.4,43.4
PERSOON,-76.6794,42.554,1063,11/15/25,30.5,38.1,45.7
PERSOON,-76.6794,42.554,1063,11/16/25,30.7,42,53.3
PERSOON,-76.6794,42.554,1063,11/17/25,28.6,35,41.4
PERSOON,-76.6794,42.554,1063,11/18/25,29.5,32.8,36.1
PERSOON,-76.6794,42.554,1063,11/19/25,23.7,32.9,42.1
PERSOON,-76.6794,42.554,1063,11/20/25,23.4,32.2,41
PERSOON,-76.6794,42.554,1063,11/21/25,25,36.3,47.7
PERSOON,-76.6794,42.554,1063,11/22/25,38.3,43.6,49
PERSOON,-76.6794,42.554,1063,11/23/25,26.3,34.9,43.6
PERSOON,-76.6794,42.554,1063,11/24/25,33.1,37.8,42.5
PERSOON,-76.6794,42.554,1063,11/25/25,35.5,41,46.5
PERSOON,-76.6794,42.554,1063,11/26/25,42.1,46,49.9
PERSOON,-76.6794,42.554,1063,11/27/25,32.2,45.3,58.3
PERSOON,-76.6794,42.554,1063,11/28/25,27.6,31.6,35.7
PERSOON,-76.6794,42.554,1063,11/29/25,25.2,29.4,33.5
PERSOON,-76.6794,42.554,1063,11/30/25,25.7,30,34.3
PERSOON,-76.6794,42.554,1063,12/1/25,25.9,31.5,37
PERSOON,-76.6794,42.554,1063,12/2/25,17.4,22.6,27.8
PERSOON,-76.6794,42.554,1063,12/3/25,16.2,23.1,29.9
PERSOON,-76.6794,42.554,1063,12/4/25,17.6,25.3,33.1
PERSOON,-76.6794,42.554,1063,12/5/25,3.6,16.6,29.5
PERSOON,-76.6794,42.554,1063,12/6/25,6.7,15.7,24.6
PERSOON,-76.6794,42.554,1063,12/7/25,23.5,29,34.4
PERSOON,-76.6794,42.554,1063,12/8/25,11,21.5,32.1
PERSOON,-76.6794,42.554,1063,12/9/25,3.7,11.2,18.6
PERSOON,-76.6794,42.554,1063,12/10/25,6.6,18.6,30.6
PERSOON,-76.6794,42.554,1063,12/11/25,17.7,27,36.3
PERSOON,-76.6794,42.554,1063,12/12/25,14,18.6,23.1
PERSOON,-76.6794,42.554,1063,12/13/25,16.6,23.5,30.3
PERSOON,-76.6794,42.554,1063,12/14/25,14.6,23.3,32
PERSOON,-76.6794,42.554,1063,12/15/25,12.6,15.2,17.9
PERSOON,-76.6794,42.554,1063,12/16/25,15.9,20.1,24.3
PERSOON,-76.6794,42.554,1063,12/17/25,18.5,27.5,36.5
PERSOON,-76.6794,42.554,1063,12/18/25,28.8,37.3,45.8
PERSOON,-76.6794,42.554,1063,12/19/25,33.8,43.5,53.2
PERSOON,-76.6794,42.554,1063,12/20/25,22.5,37.2,51.9
PERSOON,-76.6794,42.554,1063,12/21/25,21.4,29.4,37.4
PERSOON,-76.6794,42.554,1063,12/22/25,20.3,25.9,31.4
PERSOON,-76.6794,42.554,1063,12/23/25,19.6,28.4,37.2
PERSOON,-76.6794,42.554,1063,12/24/25,29.8,34.6,39.5
PERSOON,-76.6794,42.554,1063,12/25/25,25.2,30.9,36.6
PERSOON,-76.6794,42.554,1063,12/26/25,9.9,23.9,37.9
PERSOON,-76.6794,42.554,1063,12/27/25,12,18.9,25.7
PERSOON,-76.6794,42.554,1063,12/28/25,18.9,20.2,21.6
PERSOON,-76.6794,42.554,1063,12/29/25,22.2,30.4,38.6
PERSOON,-76.6794,42.554,1063,12/30/25,17.6,30.2,42.8
PERSOON,-76.6794,42.554,1063,12/31/25,18,20.4,22.8
,,,,,,,
KUKON,-73.8088,42.063,210,1/1/25,29.6,39.4,49.3
KUKON,-73.8088,42.063,210,1/2/25,34.9,39.5,44
KUKON,-73.8088,42.063,210,1/3/25,30.7,35.7,40.7
KUKON,-73.8088,42.063,210,1/4/25,24.8,29.7,34.6
KUKON,-73.8088,42.063,210,1/5/25,25.8,28.7,31.5
KUKON,-73.8088,42.063,210,1/6/25,19.8,25.3,30.8
KUKON,-73.8088,42.063,210,1/7/25,14.6,18,21.3
KUKON,-73.8088,42.063,210,1/8/25,18.1,24,29.9
KUKON,-73.8088,42.063,210,1/9/25,19.9,22.7,25.5
KUKON,-73.8088,42.063,210,1/10/25,21.9,26.3,30.7
KUKON,-73.8088,42.063,210,1/11/25,22.4,30.5,38.5
KUKON,-73.8088,42.063,210,1/12/25,21.7,25.8,29.9
KUKON,-73.8088,42.063,210,1/13/25,20.7,30,39.3
KUKON,-73.8088,42.063,210,1/14/25,24.2,31.4,38.6
KUKON,-73.8088,42.063,210,1/15/25,18.9,24,29.1
KUKON,-73.8088,42.063,210,1/16/25,16.9,22.5,28.2
KUKON,-73.8088,42.063,210,1/17/25,14.1,21.3,28.5
KUKON,-73.8088,42.063,210,1/18/25,18.3,26.6,35
KUKON,-73.8088,42.063,210,1/19/25,29.1,33.6,38.2
KUKON,-73.8088,42.063,210,1/20/25,8.5,21.6,34.7
