Data Collector,Field ID,Date,Sampling period,Crop,Treatment,Section number,Plant growth stage,Number of plants,Total weight (g),Notes,Untared weight (g)
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Neonic,9,V4,15,300.7,Corrected for 42.3 g bag,343
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Fung,1,V4,15,442.7,Corrected for 42.3 g bag,485
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Fung,2,V4,15,313.7,Corrected for 42.3 g bag,356
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Fung,3,V4,15,488.7,Corrected for 42.3 g bag,531
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Fung,4,V4,15,396.7,Corrected for 42.3 g bag,439
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Fung,5,V4,15,409.7,Corrected for 42.3 g bag,452
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Fung,6,V4,15,416.7,Corrected for 42.3 g bag,459
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Fung,7,V4,15,296.7,Corrected for 42.3 g bag,339
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Fung,8,V4,15,332.7,Corrected for 42.3 g bag,375
Katelyn Miller,MIL_CRO_2,6/27/25,V3/V4,Field corn,Fung,9,V4,15,430.7,Corrected for 42.3 g bag,473
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Neonic,1,V5,15,585.7,Corrected for 42.3 g bag,628
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Neonic,2,V5,15,555.7,Corrected for 42.3 g bag,598
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Neonic,3,V5,15,527.7,Corrected for 42.3 g bag,570
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Neonic,4,V5,15,464.7,Corrected for 42.3 g bag,507
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Neonic,5,V5,15,404.7,Corrected for 42.3 g bag,447
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Neonic,6,V5,15,468.7,Corrected for 42.3 g bag,511
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Neonic,7,V5,15,442.7,Corrected for 42.3 g bag,485
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Neonic,8,V5,15,399.7,Corrected for 42.3 g bag,442
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Neonic,9,V5,15,542.7,Corrected for 42.3 g bag,585
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Fung,1,V5,15,536.7,Corrected for 42.3 g bag,579
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Fung,2,V5,15,490.7,Corrected for 42.3 g bag,533
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Fung,3,V5,15,541.7,Corrected for 42.3 g bag,584
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Fung,4,V5,15,477.7,Corrected for 42.3 g bag,520
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Fung,5,V5,15,503.7,Corrected for 42.3 g bag,546
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Fung,6,V5,15,395.7,Corrected for 42.3 g bag,438
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Fung,7,V5,15,597.7,Corrected for 42.3 g bag,640
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Fung,8,V5,15,478.7,Corrected for 42.3 g bag,521
Katelyn Miller,MIL_TEL,7/2/25,V3/V4,Field corn,Fung,9,V5,15,522.7,Corrected for 42.3 g bag,565
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Neonic,1,V3-V6,15,96.7,Corrected for 42.3 g bag,139
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Neonic,2,V3-V6,15,79.7,Corrected for 42.3 g bag,122
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Neonic,3,V3-V6,15,141.7,Corrected for 42.3 g bag,184
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Neonic,4,V3-V6,15,160.7,Corrected for 42.3 g bag,203
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Neonic,5,V3-V6,15,101.7,Corrected for 42.3 g bag,144
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Neonic,6,V3-V6,15,163.7,Corrected for 42.3 g bag,206
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Neonic,7,V3-V6,15,141.7,Corrected for 42.3 g bag,184
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Neonic,8,V3-V6,15,155.7,Corrected for 42.3 g bag,198
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Neonic,9,V3-V6,15,148.7,Corrected for 42.3 g bag,191
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Fung,1,V3-V6,15,139.7,Corrected for 42.3 g bag,182
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Fung,2,V3-V6,15,117.7,Corrected for 42.3 g bag,160
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Fung,3,V3-V6,15,155.7,Corrected for 42.3 g bag,198
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Fung,4,V3-V6,15,157.7,Corrected for 42.3 g bag,200
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Fung,5,V3-V6,15,123.7,Corrected for 42.3 g bag,166
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Fung,6,V3-V6,15,133.7,Corrected for 42.3 g bag,176
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Fung,7,V3-V6,15,63.7,Corrected for 42.3 g bag,106
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Fung,8,V3-V6,15,129.7,Corrected for 42.3 g bag,172
Katelyn Miller,MIL_ZIT_1,7/17/25,V3/V4,Soybean,Fung,9,V3-V6,15,83.7,Corrected for 42.3 g bag,126
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Neonic,1,V4,15,156.65,Corrected for 42.3 g bag,198.95
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Neonic,2,V4,15,117.39,Corrected for 42.3 g bag,159.69
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Neonic,3,V4,15,109.24,Corrected for 42.3 g bag,151.54
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Neonic,4,V4,15,165.7,Corrected for 42.3 g bag,208
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Neonic,5,V4,15,184.7,Corrected for 42.3 g bag,227
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Neonic,6,V4,15,194.7,Corrected for 42.3 g bag,237
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Neonic,7,V4,15,110.1,Corrected for 42.3 g bag,152.4
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Neonic,8,V4,15,166.08,Corrected for 42.3 g bag,208.38
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Neonic,9,V4,15,69.23,Corrected for 42.3 g bag,111.53
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Fung,1,V4,15,127.7,Corrected for 42.3 g bag,170
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Fung,2,V4,15,193.11,Corrected for 42.3 g bag,235.41
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Fung,3,V4,15,240.24,Corrected for 42.3 g bag,282.54
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Fung,4,V4,15,143.33,Corrected for 42.3 g bag,185.63
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Fung,5,V4,15,191.48,Corrected for 42.3 g bag,233.78
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Fung,6,V4,15,307.58,Corrected for 42.3 g bag,349.88
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Fung,7,V4,15,128.1,Corrected for 42.3 g bag,170.4
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Fung,8,V4,15,185.35,Corrected for 42.3 g bag,227.65
Katelyn Miller,MIL_ZIT_2,6/25/25,V3/V4,Field corn,Fung,9,V4,15,234.13,Corrected for 42.3 g bag,276.43
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Neonic,1,V3,15,166.7,Corrected for 42.3 g bag,209
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Neonic,2,V3,15,108.7,Corrected for 42.3 g bag,151
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Neonic,3,V3,15,118.7,Corrected for 42.3 g bag,161
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Neonic,4,V3,15,112.7,Corrected for 42.3 g bag,155
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Neonic,5,V3,15,106.7,Corrected for 42.3 g bag,149
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Neonic,6,V3,15,166.7,Corrected for 42.3 g bag,209
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Neonic,7,V3,15,119.7,Corrected for 42.3 g bag,162
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Neonic,8,V3,15,149.7,Corrected for 42.3 g bag,192
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Neonic,9,V3,15,179.7,Corrected for 42.3 g bag,222
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Fung,1,V3,15,94.7,Corrected for 42.3 g bag,137
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Fung,2,V3,7,50.7,Corrected for 42.3 g bag,93
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Fung,3,V3,10,51.7,Corrected for 42.3 g bag,94
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Fung,4,V3,15,164.7,Corrected for 42.3 g bag,207
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Fung,5,V3,15,189.7,Corrected for 42.3 g bag,232
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Fung,6,V3,15,180.7,Corrected for 42.3 g bag,223
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Fung,7,V3,15,92.7,Corrected for 42.3 g bag,135
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Fung,8,V3,15,103.7,Corrected for 42.3 g bag,146
Katelyn Miller,MIL_ZIT_3,7/9/25,V3/V4,Field corn,Fung,9,V3,15,59.7,Corrected for 42.3 g bag,102
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Neonic,1,V4,15,186.5,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Neonic,2,V4,15,163.4,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Neonic,3,V4,15,178.7,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Neonic,4,V4,15,141,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Neonic,5,V4,15,163.8,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Neonic,6,V4,15,169.2,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Neonic,7,V4,15,113.5,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Neonic,8,V4,15,135.5,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Neonic,9,V4,15,143,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Fung,1,V3/V5,15,219.8,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Fung,2,V3/V5,15,164.4,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Fung,3,V3/V5,15,193,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Fung,4,V3/V5,15,281,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Fung,5,V3/V5,15,227.2,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Fung,6,V3/V5,15,180,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Fung,7,V3/V5,15,229,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Fung,8,V3/V5,15,131.5,,
Erik Smith,SMI_ARN_1,6/20/25,V3/V4,Field corn,Fung,9,V3/V5,15,227,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Neonic,1,V3,15,59.2,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Neonic,2,V3,15,35.3,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Neonic,3,V3,15,46.06,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Neonic,4,V3,15,53,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Neonic,5,V3,15,41.6,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Neonic,6,V3,15,49.7,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Neonic,7,V3,15,32.2,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Neonic,8,V3,15,31.5,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Neonic,9,V3,15,33,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Fung,1,V3,15,39.64,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Fung,2,V3,15,44.13,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Fung,3,V3,15,48.43,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Fung,4,V3,15,43,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Fung,5,V3,15,41.6,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Fung,6,V3,15,40,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Fung,7,V3,15,35,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Fung,8,V3,15,45.16,,
Erik Smith,SMI_ARN_2,6/25/25,V3/V4,Soybean,Fung,9,V3,15,30,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Neonic,1,V3/V4,15,108,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Neonic,2,V3/V4,15,157.7,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Neonic,3,V3/V4,15,76.2,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Neonic,4,V3/V4,15,99.56,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Neonic,5,V3/V4,15,120,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Neonic,6,V3/V4,15,74,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Neonic,7,V3/V4,15,84.2,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Neonic,8,V3/V4,15,91,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Neonic,9,V3/V4,15,63,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Fung,1,V3/V4,15,140.1,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Fung,2,V3/V4,15,97,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Fung,3,V3/V4,15,157,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Fung,4,V3/V4,15,120,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Fung,5,V3/V4,15,89,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Fung,6,V3/V4,15,79.3,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Fung,7,V3/V4,15,122.7,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Fung,8,V3/V4,15,88.5,,
Erik Smith,SMI_BUR,6/23/25,V3/V4,Field corn,Fung,9,V3/V4,15,75.8,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Neonic,1,V4/V5,15,357,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Neonic,2,V4/V5,15,264,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Neonic,3,V4/V5,15,245.7,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Neonic,4,V4/V5,15,399.3,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Neonic,5,V4/V5,15,276,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Neonic,6,V4/V5,15,324.5,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Neonic,7,V4/V5,15,268.6,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Neonic,8,V4/V5,15,343.8,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Neonic,9,V4/V5,15,272.2,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Fung,1,V4/V5,15,367.5,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Fung,2,V4/V5,15,316.1,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Fung,3,V4/V5,15,310.3,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Fung,4,V4/V5,15,290.4,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Fung,5,V4/V5,15,329.32,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Fung,6,V4/V5,15,369.5,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Fung,7,V4/V5,15,329.7,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Fung,8,V4/V5,15,385.4,,
Erik Smith,SMI_COB,6/17/25,V3/V4,Field corn,Fung,9,V4/V5,15,323,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Neonic,1,V3,15,51,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Neonic,2,V3,15,23.5,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Neonic,3,V3,15,46.5,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Neonic,4,V3,15,43.2,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Neonic,5,V3,15,43.5,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Neonic,6,V3,15,43.2,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Neonic,7,V3,15,46.4,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Neonic,8,V3,15,23.6,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Neonic,9,V3,15,56,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Fung,1,V3,15,17,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Fung,2,V3,15,30,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Fung,3,V3,15,25,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Fung,4,V3,15,37,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Fung,5,V3,15,33,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Fung,6,V3,15,30,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Fung,7,V3,15,47.5,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Fung,8,V3,15,30,,
Erik Smith,SMI_CON_1,7/22/25,V3/V4,Soybean,Fung,9,V3,15,45.8,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Neonic,1,V4/V5,15,597.5,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Neonic,2,V4/V5,15,467,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Neonic,3,V4/V5,15,554.6,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Neonic,4,V4/V5,15,232.6,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Neonic,5,V4/V5,15,222,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Neonic,6,V4/V5,15,137.5,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Neonic,7,V4/V5,15,170.8,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Neonic,8,V4/V5,15,210.3,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Neonic,9,V4/V5,15,251.9,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Fung,1,V5/V6,15,772,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Fung,2,V5/V6,15,461,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Fung,3,V5/V6,15,436.3,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Fung,4,V5/V6,15,577.6,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Fung,5,V5/V6,15,947.2,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Fung,6,V5/V6,15,772,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Fung,7,V5/V6,15,656,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Fung,8,V5/V6,15,820.2,,
Erik Smith,SMI_CON_2,6/27/25,V3/V4,Field corn,Fung,9,V5/V6,15,1104.8,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Neonic,1,V3/V4,15,27,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Neonic,2,V3/V4,15,37.2,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Neonic,3,V3/V4,15,43.3,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Neonic,4,V3/V4,15,36,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Neonic,5,V3/V4,15,35.7,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Neonic,6,V3/V4,15,36.2,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Neonic,7,V3/V4,15,47,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Neonic,8,V3/V4,15,55.3,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Neonic,9,V3/V4,15,38.2,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Fung,1,V3,15,36.4,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Fung,2,V3,15,55.6,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Fung,3,V3,15,47.5,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Fung,4,V3,15,50.2,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Fung,5,V3,15,58.5,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Fung,6,V3,15,60.8,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Fung,7,V3,15,50.8,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Fung,8,V3,15,44.7,,
Erik Smith,SMI_DOU,6/23/25,V3/V4,Soybean,Fung,9,V3,15,48.3,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Neonic,1,V4,15,249.9,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Neonic,2,V4,15,213.8,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Neonic,3,V4,15,140.1,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Neonic,4,V4,15,188.4,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Neonic,5,V4,15,144.1,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Neonic,6,V4,15,129.9,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Neonic,7,V4,15,210.1,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Neonic,8,V4,15,202,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Neonic,9,V4,15,127.4,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Fung,1,V4,15,127.5,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Fung,2,V4,15,82.5,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Fung,3,V4,15,68,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Fung,4,V4,15,168,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Fung,5,V4,15,129.3,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Fung,6,V4,15,93.8,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Fung,7,V4,15,176.9,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Fung,8,V4,15,137,,
Erik Smith,SMI_HOF_1,7/9/25,V3/V4,Field corn,Fung,9,V4,15,117.8,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Neonic,1,V4,15,44.5,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Neonic,2,V4,15,54.2,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Neonic,3,V4,15,59.6,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Neonic,4,V4,15,60.7,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Neonic,5,V4,15,41.3,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Neonic,6,V4,15,48,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Neonic,7,V4,15,45.6,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Neonic,8,V4,15,34.4,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Neonic,9,V4,15,39.7,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Fung,1,V4,15,30.2,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Fung,2,V4,15,28.4,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Fung,3,V4,15,18.5,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Fung,4,V4,15,47.8,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Fung,5,V4,15,45.5,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Fung,6,V4,15,47.8,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Fung,7,V4,15,48.2,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Fung,8,V4,15,42.2,,
Erik Smith,SMI_HOF_2,7/8/25,V3/V4,Soybean,Fung,9,V4,15,44.3,,
