,id,container_number,project,seed_type,number_seeds,scm_seeds,other_seeds,total_scm_maggots,total_scm_pupae,number_wireworm,phorid_seeds,total_phorid_maggots,total_phorid_pupae,notes,container_type,collection_date,record_id,field_id_x,previous_crop,cover_crop,manure,ny_soils_0,ny_soils_01,muid,hsg,hsgint,muserial,hsga,hsgb,hsgc,hsgd,hsgw,one_week,two_weeks,rain_inches_one_week,min_temp_f_one_week,ave_temp_f_one_week,max_temp_f_one_week,rain_inches_two_weeks,min_temp_f_two_weeks,ave_temp_f_two_weeks,max_temp_f_two_weeks,week,last_week,field_id_y,planting_date,start_week
128,5004,5113,R,Bean,10.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-12,SMI_KEL,SMI_KEL,Silage Corn,Yes,Yes,1659.0,5444.0,NY007,C,3.0,6681.0,0.0,40.0,48.0,12.0,0.0,2023-06-05,2023-05-29,0.03,48.075,58.5875,69.0875,0.068,49.49333333333333,62.82,76.16666666666667,24,23,,,
129,5007,5097,R,Bean,9.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,,deli cup,2023-06-09,MIL_MCC,MIL_MCC,Soybean,No,Yes,1596.0,5481.0,NY012,B,2.0,6685.0,0.0,88.0,9.0,3.0,0.0,2023-06-02,2023-05-26,0.0775,45.5375,58.8125,72.1,0.04133333333333333,45.14,59.61333333333334,74.11333333333333,23,22,,,
130,5016,5103,R,Bean,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-13,STA_WIL,STA_WIL,Silage Corn,Yes,No,1515.0,5592.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-06-06,2023-05-30,0.29625,53.9,62.0625,70.2125,0.158,53.92666666666666,64.22,74.50666666666666,24,23,STA_WIL,2023-05-30,2023-05-23
131,5031,5109,R,Bean,10.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-12,SMI_CAN,SMI_CAN,Silage Corn,No,Yes,1511.0,5436.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-06-05,2023-05-29,0.05375,44.0,54.325,64.6625,0.06533333333333334,45.28666666666666,58.75333333333333,72.24,24,23,,,
132,5034,5115,R,Bean,10.0,0.0,4.0,2.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-13,SMI_JOH_2,SMI_JOH_2,Wheat,Yes,No,1477.0,5478.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-06-06,2023-05-30,0.18875,51.2625,60.95,70.575,0.10066666666666667,52.373333333333335,64.44,76.48,24,23,,,
133,5040,5095,R,Bean,8.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-09,MIL_YOD,MIL_YOD,Soybean,Yes,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-06-02,2023-05-26,0.04125,46.525,58.925,71.2875,0.022000000000000002,45.82666666666667,59.62,73.37333333333332,23,22,,,
134,5043,5117,R,Bean,10.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-12,SMI_HOL,SMI_HOL,Grain Corn,No,No,1779.0,5454.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-06-05,2023-05-29,0.04125,49.65,59.825,70.0,0.030000000000000002,51.07333333333334,63.84666666666667,76.63333333333334,24,23,SMI_HOL,2023-05-24,2023-05-17
135,5049,5098,R,Bean,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-09,MIL_CHA,MIL_CHA,Silage Corn,No,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-06-02,2023-05-26,0.06625,47.525,59.65,71.7625,0.035333333333333335,46.980000000000004,60.4,73.82666666666665,23,22,,,
136,5229,5034,R,Bean,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-06,DIP_FLE,DIP_FLE,Silage Corn,Yes,No,2190.0,4201.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-05-30,2023-05-23,0.00625,52.2875,65.9875,79.6875,0.0033333333333333335,47.64666666666667,61.55333333333333,75.46666666666667,23,22,DIP_FLE,2023-05-23,2023-05-16
137,5403,4214,R,Bean,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-19,WIS_KEN,WIS_KEN,Grain Corn,Yes,No,2904.0,5799.0,NY062,C,3.0,6734.0,6.0,0.0,90.0,4.0,0.0,2023-05-12,2023-05-05,0.0,45.125,59.825,74.475,0.008666666666666666,43.980000000000004,58.086666666666666,72.16000000000001,20,19,,,
138,5436,5112,R,Bean,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-06-14,SMI_HOF,SMI_HOF,Silage Corn,Yes,No,2224.0,4108.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-06-07,2023-05-31,0.1725,48.3375,58.925,69.55,0.09466666666666666,48.18,61.373333333333335,74.59333333333333,24,23,SMI_HOF,2023-05-18,2023-05-11
139,6,3009,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-17,GAB_STE,GAB_STE,Silage Corn,No,Yes,1376.0,5311.0,NY084,A,1.0,6752.0,62.0,23.0,13.0,2.0,0.0,2023-04-10,2023-04-03,0.0025,47.025,61.65,76.2875,0.03933333333333333,40.57333333333334,53.08,65.6,16,15,GAB_STE,2023-05-23,2023-05-16
140,12,3067,R,Corn,10.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-18,SMI_JOH_2,SMI_JOH_2,Wheat,Yes,No,1477.0,5478.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-11,2023-04-04,0.04750000000000001,46.8125,61.1,75.3875,0.118,40.88666666666667,53.46666666666667,66.04666666666667,16,15,,,
141,18,3012,R,Corn,10.0,0.0,2.0,0.0,0,1.0,0.0,0.0,0.0,,deli cup,2023-04-17,GAB_ALL,GAB_ALL,Silage Corn,No,Yes,1205.0,5295.0,NY138,C,3.0,6805.0,0.0,11.0,63.0,26.0,0.0,2023-04-10,2023-04-03,0.01,48.5,62.6875,76.9,0.036,42.3,54.34666666666667,66.4,16,15,GAB_ALL,2023-05-09,2023-05-02
142,24,3005,R,Corn,10.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-18,DIP_PAT,DIP_PAT,Silage Corn,Yes,Yes,1577.0,5558.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-11,2023-04-04,0.05375,47.4125,61.6875,75.95,0.17666666666666667,40.986666666666665,53.88,66.76666666666667,16,15,DIP_PAT,2023-05-11,2023-05-04
143,27,3004,R,Corn,9.0,0.0,1.0,0.0,0,2.0,0.0,0.0,0.0,,deli cup,2023-04-18,DIP_CUR,DIP_CUR,Silage Corn,Yes,No,2085.0,5669.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-11,2023-04-04,0.09125,43.3125,57.0125,70.75,0.11999999999999998,38.53333333333333,50.919999999999995,63.31333333333334,16,15,DIP_CUR,2023-05-19,2023-05-12
144,36,3041,R,Corn,10.0,0.0,2.0,0.0,0,1.0,0.0,0.0,0.0,,deli cup,2023-04-17,SMI_MCC,SMI_MCC,Soybean,No,No,1401.0,3769.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-10,2023-04-03,0.00875,41.3875,56.0375,70.7125,0.14,35.20666666666667,47.86666666666667,60.54666666666667,16,15,SMI_MCC,2023-05-15,2023-05-08
145,39,3001,R,Corn,10.0,0.0,2.0,0.0,0,1.0,0.0,0.0,0.0,,deli cup,2023-04-18,POV_DUN,POV_DUN,Silage Corn,No,No,2404.0,4346.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-11,2023-04-04,0.08125,43.675,58.3125,72.95,0.09466666666666666,38.46,51.79333333333333,65.14,16,15,POV_DUN,2023-05-19,2023-05-12
146,51,3066,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-18,SMI_JOH_2,SMI_JOH_2,Wheat,Yes,No,1477.0,5478.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-11,2023-04-04,0.04750000000000001,46.8125,61.1,75.3875,0.118,40.88666666666667,53.46666666666667,66.04666666666667,16,15,,,
147,54,3040,R,Corn,10.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,,deli cup,2023-04-17,SMI_CRO,SMI_CRO,Grain Corn,No,No,1779.0,5454.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-10,2023-04-03,0.02125,43.0625,58.4875,73.9,0.07933333333333333,37.45333333333333,50.86666666666667,64.28,16,15,SMI_CRO,2023-05-09,2023-05-02
148,60,3008,R,Corn,9.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,deli cup,2023-04-18,DIP_FLE,DIP_FLE,Silage Corn,Yes,No,2190.0,4201.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-11,2023-04-04,0.07,46.4125,60.1875,73.96249999999999,0.10733333333333332,40.526666666666664,53.18666666666666,65.85333333333332,16,15,DIP_FLE,2023-05-23,2023-05-16
149,66,3026,R,Corn,10.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-17,SMI_DOU,SMI_DOU,Soybean,No,Yes,1349.0,3760.0,NY007,C,3.0,6681.0,0.0,40.0,48.0,12.0,0.0,2023-04-10,2023-04-03,0.01375,43.775,58.8125,73.825,0.07666666666666666,38.04666666666667,50.84666666666667,63.63333333333333,16,15,SMI_DOU,2023-05-10,2023-05-03
150,72,3038,R,Corn,10.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-18,SMI_DUR,SMI_DUR,Silage Corn,Yes,Yes,1488.0,5493.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-11,2023-04-04,0.06375,47.9625,61.9625,76.025,0.13933333333333336,41.919999999999995,54.28666666666666,66.69333333333333,16,15,,,
151,81,3029,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,,deli cup,2023-04-18,SMI_HOF,SMI_HOF,Silage Corn,Yes,No,2224.0,4108.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-11,2023-04-04,0.0575,43.0375,58.7125,74.4,0.044000000000000004,37.46,52.093333333333334,66.72666666666666,16,15,SMI_HOF,2023-05-18,2023-05-11
152,87,3043,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-17,SMI_COB,SMI_COB,Silage Corn,Yes,No,2029.0,3921.0,NY099,A,1.0,6767.0,54.0,28.0,6.0,12.0,0.0,2023-04-10,2023-04-03,0.02375,41.9875,57.6,73.225,0.042,36.64666666666667,50.24,63.84,16,15,SMI_COB,2023-05-13,2023-05-06
153,93,3035,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-17,SMI_KEL,SMI_KEL,Silage Corn,Yes,Yes,1659.0,5444.0,NY007,C,3.0,6681.0,0.0,40.0,48.0,12.0,0.0,2023-04-10,2023-04-03,0.00625,44.4375,59.475,74.55,0.043333333333333335,38.593333333333334,51.61333333333334,64.67333333333333,16,15,,,
154,99,3031,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-17,SMI_HOL,SMI_HOL,Grain Corn,No,No,1779.0,5454.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-10,2023-04-03,0.00625,48.3875,62.362500000000004,76.35,0.07866666666666668,41.626666666666665,53.70666666666667,65.78,16,15,SMI_HOL,2023-05-24,2023-05-17
155,105,3034,R,Corn,10.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-17,SMI_CAN,SMI_CAN,Silage Corn,No,Yes,1511.0,5436.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-10,2023-04-03,0.02375,39.5875,55.4625,71.3,0.04933333333333333,34.45333333333333,48.18666666666666,61.906666666666666,16,15,,,
156,108,3027,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-18,SMI_LAT,SMI_LAT,Silage Corn,Yes,Yes,2103.0,4062.0,NY125,B,2.0,6792.0,15.0,56.0,29.0,0.0,0.0,2023-04-11,2023-04-04,0.058750000000000004,41.4375,58.2875,75.1125,0.05466666666666666,36.38,51.58,66.75333333333333,16,15,SMI_LAT,2023-05-17,2023-05-10
157,111,3028,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,2.0,5.0,,deli cup,2023-04-18,SMI_LAT,SMI_LAT,Silage Corn,Yes,Yes,2103.0,4062.0,NY125,B,2.0,6792.0,15.0,56.0,29.0,0.0,0.0,2023-04-11,2023-04-04,0.058750000000000004,41.4375,58.2875,75.1125,0.05466666666666666,36.38,51.58,66.75333333333333,16,15,SMI_LAT,2023-05-17,2023-05-10
158,114,3073,R,Corn,10.0,0.0,5.0,0.0,0,0.0,0.0,0.0,1.0,,deli cup,2023-04-20,STA_COL,STA_COL,Silage Corn,Yes,Yes,1264.0,5575.0,NY138,C,3.0,6805.0,0.0,11.0,63.0,26.0,0.0,2023-04-13,2023-04-06,0.034999999999999996,46.2125,57.225,68.225,0.052000000000000005,41.72,52.66,63.61333333333334,16,15,STA_COL,2023-05-30,2023-05-23
159,117,3081,R,Corn,10.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-20,STA_HEM,STA_HEM,Silage Corn,Yes,Yes,1686.0,5631.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-13,2023-04-06,0.049999999999999996,45.475,56.9125,68.35,0.1,40.93333333333333,52.21333333333334,63.5,16,15,STA_HEM,2023-05-15,2023-05-08
160,120,3078,R,Corn,10.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-20,STA_SWE,STA_SWE,Silage Corn,Yes,,1807.0,5694.0,NY093,B,2.0,6761.0,5.0,59.0,2.0,34.0,0.0,2023-04-13,2023-04-06,0.1,44.225,55.599999999999994,66.975,0.10066666666666667,39.54666666666667,50.93333333333333,62.333333333333336,16,15,,,
161,132,3152,R,Corn,10.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-27,MIL_CHA,MIL_CHA,Silage Corn,No,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-20,2023-04-13,0.21750000000000003,36.5125,46.2125,55.875,0.14400000000000002,40.06666666666667,51.32666666666667,62.56666666666667,17,16,,,
162,177,3076,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-20,STA_HEM_2,STA_HEM_2,Grain Corn,Yes,Yes,1686.0,5631.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-13,2023-04-06,0.04875,45.75,57.025,68.325,0.11999999999999998,41.26,52.36,63.473333333333336,16,15,STA_HEM_2,2023-05-15,2023-05-08
163,189,3080,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-20,STA_WIL,STA_WIL,Silage Corn,Yes,No,1515.0,5592.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-13,2023-04-06,0.053750000000000006,45.5,57.225,68.9375,0.08333333333333333,40.39333333333333,52.233333333333334,64.08,16,15,STA_WIL,2023-05-30,2023-05-23
164,195,3160,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-24,LET_TABLEROCK,,,,,,,,,,,,,,,,2023-04-17,2023-04-10,,,,,,,,,17,16,,,
165,198,3149,R,Corn,10.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-27,MIL_MCC,MIL_MCC,Soybean,No,Yes,1596.0,5481.0,NY012,B,2.0,6685.0,0.0,88.0,9.0,3.0,0.0,2023-04-20,2023-04-13,0.19249999999999998,35.8625,46.0875,56.3,0.128,39.20666666666667,51.04,62.84,17,16,,,
166,219,3216,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,SMI_CAN,SMI_CAN,Silage Corn,No,Yes,1511.0,5436.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-24,2023-04-17,0.26125,34.55,43.025,51.5,0.22866666666666668,36.00666666666667,45.593333333333334,55.15333333333333,18,17,,,
167,225,3209,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,SMI_CRO,SMI_CRO,Grain Corn,No,No,1779.0,5454.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-24,2023-04-17,0.22874999999999998,36.6625,45.4375,54.2375,0.23466666666666663,38.31333333333334,47.89333333333333,57.486666666666665,18,17,SMI_CRO,2023-05-09,2023-05-02
168,228,3174,R,Corn,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-19,WIS_COO_2,WIS_COO_2,Silage Corn,No,No,2914.0,4436.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-04-12,2023-04-05,0.026250000000000002,48.575,60.5,72.4375,0.016,41.86,54.18666666666666,66.52,16,15,,,
169,234,3158,R,Corn,10.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,,delia cup,2023-04-24,LET_NOBLE,,,,,,,,,,,,,,,,2023-04-17,2023-04-10,,,,,,,,,17,16,,,
170,243,3221,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,SMI_HOL,SMI_HOL,Grain Corn,No,No,1779.0,5454.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-24,2023-04-17,0.19874999999999998,39.2125,48.1125,57.0125,0.21,41.2,50.440000000000005,59.67333333333333,18,17,SMI_HOL,2023-05-24,2023-05-17
171,246,3217,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,SMI_MCC,SMI_MCC,Soybean,No,No,1401.0,3769.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-24,2023-04-17,0.27625,34.0125,42.55,51.125,0.2846666666666667,35.68666666666666,45.05333333333333,54.440000000000005,18,17,SMI_MCC,2023-05-15,2023-05-08
172,258,3153,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-27,MIL_YOD,MIL_YOD,Soybean,Yes,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-20,2023-04-13,0.195,35.4625,45.575,55.7,0.13066666666666668,39.193333333333335,50.75333333333333,62.32666666666667,17,16,,,
173,342,3028,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-18,SMI_LAT,SMI_LAT,Silage Corn,Yes,Yes,2103.0,4062.0,NY125,B,2.0,6792.0,15.0,56.0,29.0,0.0,0.0,2023-04-11,2023-04-04,0.058750000000000004,41.4375,58.2875,75.1125,0.05466666666666666,36.38,51.58,66.75333333333333,16,15,SMI_LAT,2023-05-17,2023-05-10
174,345,3213,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,SMI_COB,SMI_COB,Silage Corn,Yes,No,2029.0,3921.0,NY099,A,1.0,6767.0,54.0,28.0,6.0,12.0,0.0,2023-04-24,2023-04-17,0.225,36.275,44.9375,53.6125,0.22866666666666668,37.86,47.34666666666667,56.833333333333336,18,17,SMI_COB,2023-05-13,2023-05-06
175,363,3188,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-21,WIS_HIG,WIS_HIG,,Yes,No,2962.0,5872.0,NY156,C,3.0,6823.0,0.0,0.0,97.0,3.0,0.0,2023-04-14,2023-04-07,0.12625,47.4375,59.25,71.10000000000001,0.06733333333333333,42.7,55.84,69.02,16,15,,,
176,384,3211,R,Corn,10.0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,,deli cup ,2023-05-01,SMI_JOH,SMI_JOH,Wheat,No,Yes,1483.0,5475.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-24,2023-04-17,0.2975,37.8375,45.625,53.4125,0.26666666666666666,38.89333333333333,48.07333333333334,57.26,18,17,SMI_JOH,2023-05-13,2023-05-06
177,543,3173,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,,deli cup,2023-04-19,WIS_COO,WIS_COO,Silage Corn Strip Cropped With Alfalfa,No,Yes,,,,,,,,,,,,2023-04-12,2023-04-05,0.02875,48.4,60.112500000000004,71.8625,0.017333333333333333,41.61333333333334,53.75333333333334,65.88000000000001,16,15,,,
178,573,3171,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,sushi container ,2023-04-21,WIS_MEG,WIS_MEG,Sweet Corn,No,No,2850.0,5739.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-04-14,2023-04-07,0.0425,46.8125,58.6375,70.4875,0.02333333333333333,42.00666666666667,55.21333333333334,68.46666666666667,16,15,,,
179,861,3332,R,Corn,10.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,GAB_ALL,GAB_ALL,Silage Corn,No,Yes,1205.0,5295.0,NY138,C,3.0,6805.0,0.0,11.0,63.0,26.0,0.0,2023-04-24,2023-04-17,0.27125,39.775,49.1125,58.425000000000004,0.22733333333333333,42.45333333333333,51.63333333333333,60.81333333333334,18,17,GAB_ALL,2023-05-09,2023-05-02
180,921,3339,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-27,WIS_COO_2,WIS_COO_2,Silage Corn,No,No,2914.0,4436.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-04-20,2023-04-13,0.20625000000000002,38.175,48.3875,58.65,0.12400000000000001,43.26,54.17333333333333,65.11999999999999,17,16,,,
181,939,3336,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-27,WIS_COO,WIS_COO,Silage Corn Strip Cropped With Alfalfa,No,Yes,,,,,,,,,,,,2023-04-20,2023-04-13,0.215,37.675000000000004,47.8,57.925,0.13,42.88666666666666,53.67333333333333,64.47333333333333,17,16,,,
182,972,3240,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,DIP_FLE,DIP_FLE,Silage Corn,Yes,No,2190.0,4201.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-25,2023-04-18,0.24875,38.05,45.7625,53.4875,0.17600000000000002,38.38666666666666,47.36666666666667,56.34666666666667,18,17,DIP_FLE,2023-05-23,2023-05-16
183,978,3237,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,DIP_PAT,DIP_PAT,Silage Corn,Yes,Yes,1577.0,5558.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-25,2023-04-18,0.24500000000000002,38.2375,46.575,54.9375,0.19200000000000003,38.49333333333333,47.833333333333336,57.2,18,17,DIP_PAT,2023-05-11,2023-05-04
184,1026,3242,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,DIP_CUR,DIP_CUR,Silage Corn,Yes,No,2085.0,5669.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-25,2023-04-18,0.4,36.775,43.8125,50.8375,0.24866666666666667,37.46,45.720000000000006,54.0,18,17,DIP_CUR,2023-05-19,2023-05-12
185,1113,3335,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,GAB_STE,GAB_STE,Silage Corn,No,Yes,1376.0,5311.0,NY084,A,1.0,6752.0,62.0,23.0,13.0,2.0,0.0,2023-04-24,2023-04-17,0.3,38.225,48.0,57.7375,0.22400000000000003,40.78666666666666,50.586666666666666,60.35333333333333,18,17,GAB_STE,2023-05-23,2023-05-16
186,1179,3233,R,Corn,10.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-26,ZUE_REE,ZUE_REE,,,,1847.0,4084.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-19,2023-04-12,0.14375,38.575,47.5625,56.5125,0.10266666666666667,43.733333333333334,54.70666666666667,65.68666666666667,17,16,,,
187,1197,3333,R,Corn,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,GAB_ALL,GAB_ALL,Silage Corn,No,Yes,1205.0,5295.0,NY138,C,3.0,6805.0,0.0,11.0,63.0,26.0,0.0,2023-04-24,2023-04-17,0.27125,39.775,49.1125,58.425000000000004,0.22733333333333333,42.45333333333333,51.63333333333333,60.81333333333334,18,17,GAB_ALL,2023-05-09,2023-05-02
188,1206,3670,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-09,ZUE_REE,ZUE_REE,,,,1847.0,4084.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-05-02,2023-04-25,0.095,40.1125,48.725,57.325,0.166,39.306666666666665,47.486666666666665,55.63333333333333,19,18,,,
189,1212,3678,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-05,WIS_MEG,WIS_MEG,Sweet Corn,No,No,2850.0,5739.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-04-28,2023-04-21,0.43125,41.675,49.3,56.925,0.36800000000000005,41.026666666666664,50.333333333333336,59.63333333333333,18,17,,,
190,1233,3235,R,Corn,10.0,1.0,2.0,2.0,0,0.0,1.0,2.0,0.0,,deli cup,2023-05-02,POV_DUN,POV_DUN,Silage Corn,No,No,2404.0,4346.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-25,2023-04-18,0.34500000000000003,36.8375,44.7875,52.7125,0.22066666666666668,37.45333333333333,46.593333333333334,55.693333333333335,18,17,POV_DUN,2023-05-19,2023-05-12
191,1278,3655,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-12,STA_SWE,STA_SWE,Silage Corn,Yes,,1807.0,5694.0,NY093,B,2.0,6761.0,5.0,59.0,2.0,34.0,0.0,2023-05-05,2023-04-28,0.045,41.8625,52.5125,63.1375,0.10066666666666667,39.67333333333333,49.07333333333334,58.45333333333333,19,18,,,
192,1284,3685,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-03,WIS_COO_2,WIS_COO_2,Silage Corn,No,No,2914.0,4436.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-04-26,2023-04-19,0.24625,38.449999999999996,46.725,55.0125,0.23600000000000002,38.586666666666666,47.55333333333333,56.54,18,17,,,
