field_id,date,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa
STA_WIL,10/18/23,0.01,44,48.9,53.8,46.3,0.03,3.6
STA_WIL,10/19/23,0,40.1,47.9,55.8,41,0.88,6.37
STA_WIL,10/20/23,0.02,45.3,53.6,61.9,46.1,2.24,8.76
STA_WIL,10/21/23,0.05,50.3,55.7,61.1,50.8,0.23,6
STA_WIL,10/22/23,0.05,42.1,48,53.9,43.8,0.74,3.35
STA_WIL,10/23/23,0.31,36.5,41.4,46.3,35.9,0.69,3.62
STA_WIL,10/24/23,0,36.8,46.1,55.5,37,0.65,8.07
STA_WIL,10/25/23,0,45.5,58.4,71.2,39.6,2.68,18.66
STA_WIL,10/26/23,0.15,54.6,63.3,72.1,49.5,0.65,16.17
STA_WIL,10/27/23,0,56.3,65,73.7,54.4,1.56,12.41
STA_WIL,10/28/23,0.06,59.6,68.7,77.9,57.3,1.97,17.04
STA_WIL,10/29/23,0.08,42,52.8,63.6,42.8,0.82,7.21
STA_WIL,10/30/23,0.32,40.9,43.1,45.3,42.4,0.13,0.89
STA_WIL,10/31/23,0.15,32.7,38.5,44.4,37,0.29,1.3
STA_WIL,11/1/23,0.03,30.7,37.9,45,31,0.18,4.97
STA_WIL,11/2/23,0.22,30.4,34.9,39.3,28.5,0.39,2.71
STA_WIL,11/3/23,0,33.6,39.6,45.6,27.1,1.5,5.49
STA_WIL,11/4/23,0,42.1,51.3,60.5,27.9,3.61,13.35
STA_WIL,11/5/23,0.01,43.9,48.1,52.3,41.4,0.68,5.2
STA_WIL,11/6/23,0,33.5,41.1,48.7,33,0.66,5.88
STA_WIL,11/7/23,0.06,37.4,46.4,55.3,38.8,1.29,6.73
STA_WIL,11/8/23,0,32.3,44.3,56.4,35.9,1.18,4.96
STA_WIL,11/9/23,0.32,32,39.5,46.9,28.6,0.65,3.63
STA_WIL,11/10/23,0,40.9,46,51.1,37.1,1.25,4.3
STA_WIL,11/11/23,0.08,36.9,43.4,49.9,31.7,1,6.68
STA_WIL,11/12/23,0,33.6,36.8,39.9,31.4,0.57,2.75
STA_WIL,11/13/23,0,25.8,33.6,41.4,27.2,0.26,3.72
STA_WIL,11/14/23,0.01,30.3,40.5,50.7,34.7,0.63,5.71
STA_WIL,11/15/23,0,28.5,36.3,44.1,30.2,0.42,3.98
STA_WIL,11/16/23,0,31.9,44.4,56.9,31.4,0.75,9.79
STA_WIL,11/17/23,0,34,47.2,60.4,35.4,0.98,10.85
STA_WIL,11/18/23,0.43,33.9,47.3,60.7,40.1,0.44,11
STA_WIL,11/19/23,0,32.7,38.4,44.2,30.3,0.71,4.58
STA_WIL,11/20/23,0.31,24.7,35.8,46.8,26.8,0.83,4.67
STA_WIL,11/21/23,0,23.7,30.2,36.7,20.4,0.68,3.62
STA_WIL,11/22/23,0.64,29.4,36.8,44.2,34.4,0.2,3.23
STA_WIL,11/23/23,0.03,36.3,42.5,48.6,39,0.21,2.29
STA_WIL,11/24/23,0,30.9,37.4,43.9,31.5,1.08,3.22
STA_WIL,11/25/23,0,27.6,30.4,33.2,20.3,1.19,2.89
STA_WIL,11/26/23,0,27.3,33.1,39,23.8,0.89,3.75
STA_WIL,11/27/23,0.03,29.6,37.6,45.7,30.6,0.8,5.26
STA_WIL,11/28/23,0,22.7,30.7,38.6,22,0.63,3.89
STA_WIL,11/29/23,0.04,21.5,25.7,29.9,17.9,0.61,2.36
STA_WIL,11/30/23,0,24.2,29.8,35.4,18.1,0.94,3.39
STA_WIL,12/1/23,0,31.2,41.2,51.2,29.8,1.49,7.25
STA_WIL,12/2/23,0.34,40.7,44.1,47.5,39.1,0.39,4.5
STA_WIL,12/3/23,0.14,38.5,42,45.6,40.7,0.09,0.63
STA_WIL,12/4/23,0.53,38.8,43.6,48.3,41.4,0.03,1.98
STA_WIL,12/5/23,0.02,31.9,36.3,40.8,31.8,0.52,1.8
STA_WIL,12/6/23,0.07,29.8,32,34.3,28.8,0.21,1.65
STA_WIL,12/7/23,0.06,26.5,29,31.4,24.5,0.4,1.56
STA_WIL,12/8/23,0,29.1,32.9,36.7,31.7,0.26,1.38
STA_WIL,12/9/23,0,33.1,41.5,49.8,34.3,0.45,5.58
STA_WIL,12/10/23,0,43.1,49.9,56.7,39.6,1.48,8.07
STA_WIL,12/11/23,0.15,33.9,40.8,47.7,36.5,0.27,2.01
STA_WIL,12/12/23,0,32.2,33.7,35.2,24.3,1.13,2.64
STA_WIL,12/13/23,0,30.5,38.7,47,24.3,1.83,6.66
STA_WIL,12/14/23,0.03,27.3,31.7,36.1,20.9,0.72,3.63
STA_WIL,12/15/23,0,27.7,35.4,43.2,25.8,1.39,4.57
STA_WIL,12/16/23,0,37.9,46,54.2,31.8,1.78,8.32
STA_WIL,12/17/23,0,39.1,43.3,47.4,35.7,1.3,3.82
STA_WIL,12/18/23,0.92,42.9,46.1,49.4,43.6,0.19,2.63
STA_WIL,12/19/23,0.19,26.8,34.9,43,33.9,0.29,1.95
STA_WIL,12/20/23,0.01,18.6,23.1,27.7,19.8,0.25,1.64
STA_WIL,12/21/23,0,26.9,30.9,34.9,27.5,0.49,1.9
STA_WIL,12/22/23,0,18.2,24.5,30.9,18.8,0.3,2.04
STA_WIL,12/23/23,0,20.9,28.4,36,25.3,0.42,2.17
STA_WIL,12/24/23,0.13,36.2,38,39.8,33.8,0.38,2.39
STA_WIL,12/25/23,0.02,37.8,40.4,42.9,39.9,0.02,0.86
STA_WIL,12/26/23,0,38.4,45.4,52.5,40.2,0.31,4.19
STA_WIL,12/27/23,0.35,40.9,45.5,50,44.4,0.29,2.7
STA_WIL,12/28/23,0.54,43.5,46.9,50.3,47.5,0.04,0.67
STA_WIL,12/29/23,0.21,40.6,44.5,48.5,44.8,0.02,0.72
STA_WIL,12/30/23,0.05,33.7,38.8,43.9,35.3,0.18,2.26
STA_WIL,12/31/23,0.03,31.2,33.2,35.2,29.6,0.16,1.36
,,,,,,,,
STA_HEM_2,1/1/23,0.05,37.3,44.7,52.1,42.7,0.21,3.03
STA_HEM_2,1/2/23,0,37,39.7,42.4,34.8,0.47,2.76
STA_HEM_2,1/3/23,0,34.9,39.7,44.5,35.7,0.27,2.16
STA_HEM_2,1/4/23,0.48,36.8,39,41.1,39.4,0.12,0.58
STA_HEM_2,1/5/23,0.52,37.1,43.7,50.4,41.1,0.15,3.12
STA_HEM_2,1/6/23,0,33.3,39.9,46.4,32.4,0.31,4.59
STA_HEM_2,1/7/23,0,33.9,36.5,39.1,29.9,0.41,2.89
STA_HEM_2,1/8/23,0.02,24.7,29.9,35.2,26.6,0.22,1.82
STA_HEM_2,1/9/23,0,22.5,27.4,32.4,22.2,0.42,1.96
STA_HEM_2,1/10/23,0,28,32.9,37.9,26.5,0.48,3.14
STA_HEM_2,1/11/23,0,20,25.7,31.3,22.4,0.38,1.18
STA_HEM_2,1/12/23,0.05,20.9,29.6,38.3,26.7,0.51,2.64
STA_HEM_2,1/13/23,0.75,30.8,36.2,41.7,36.8,0.06,1.48
STA_HEM_2,1/14/23,0.02,18.9,24.8,30.8,23.6,0.06,0.7
STA_HEM_2,1/15/23,0,17.1,19.9,22.7,16.4,0.39,0.77
STA_HEM_2,1/16/23,0,19.8,22.1,24.3,18.7,0.35,0.82
STA_HEM_2,1/17/23,0,20.3,27.1,33.9,20.2,0.35,2.68
STA_HEM_2,1/18/23,0.1,30.6,37.1,43.6,35,0.19,1.76
STA_HEM_2,1/19/23,0.01,33.1,36.3,39.6,34.4,0.16,1.42
STA_HEM_2,1/20/23,0.73,32.6,36.7,40.8,34.9,0.1,1.49
STA_HEM_2,1/21/23,0.03,28.9,33.1,37.2,30,0.21,1.09
STA_HEM_2,1/22/23,0,28.9,30.5,32.2,25.6,0.56,1.59
STA_HEM_2,1/23/23,0.14,30.6,33.5,36.4,29.7,0.03,2.2
STA_HEM_2,1/24/23,0,28.5,30.5,32.4,26.6,0.09,1.7
STA_HEM_2,1/25/23,0,25.9,29.8,33.7,24.2,0.75,1.98
STA_HEM_2,1/26/23,0.16,27.9,33,38.2,30,0.19,2.2
STA_HEM_2,1/27/23,0,25.2,30.2,35.1,22.9,0.39,2.22
STA_HEM_2,1/28/23,0,27.5,32.7,38,20.5,1,3.43
STA_HEM_2,1/29/23,0,28.7,34.2,39.7,24.4,0.78,4.09
STA_HEM_2,1/30/23,0,25.7,35,44.3,29.7,0.21,3.46
STA_HEM_2,1/31/23,0.05,19,23.6,28.1,22.3,0.34,0.98
STA_HEM_2,2/1/23,0,13,18.4,23.8,11.7,0.37,1.8
STA_HEM_2,2/2/23,0,14.1,19.5,24.9,9.6,0.69,2.11
STA_HEM_2,2/3/23,0.03,7,22.3,37.6,10.5,0.41,5.31
STA_HEM_2,2/4/23,0,-7.6,-0.2,7.2,-6.9,0.21,0.88
STA_HEM_2,2/5/23,0,-4,12.5,29,2.8,0.27,2.65
STA_HEM_2,2/6/23,0.03,28.8,37.2,45.5,27.6,0.47,5.39
STA_HEM_2,2/7/23,0,20.7,28,35.3,22.9,0.36,1.52
STA_HEM_2,2/8/23,0.01,24.7,35.8,46.8,30.3,0.65,5.58
STA_HEM_2,2/9/23,0.01,28.7,37.3,46,27,0.68,5.55
STA_HEM_2,2/10/23,0.34,35.8,44,52.1,38.7,0.51,3.43
STA_HEM_2,2/11/23,0,25.9,34.7,43.5,26.3,0.87,2.85
STA_HEM_2,2/12/23,0,25.8,30.1,34.3,20.1,1.16,2.94
STA_HEM_2,2/13/23,0,23.8,35.6,47.4,21.5,0.6,7.19
STA_HEM_2,2/14/23,0,26.2,39.1,52,26.5,0.72,8.83
STA_HEM_2,2/15/23,0,29.7,39.9,50.2,24.8,0.89,8.43
STA_HEM_2,2/16/23,0,39.3,53.6,67.9,36.2,1.66,16.02
STA_HEM_2,2/17/23,0.02,33.6,39.2,44.9,34.3,0.45,3.04
STA_HEM_2,2/18/23,0,17.1,24.8,32.6,18.3,0.35,1.18
STA_HEM_2,2/19/23,0,19.8,31.7,43.6,18.3,0.98,6.6
STA_HEM_2,2/20/23,0,32.6,41.4,50.1,22.7,2.37,8.24
STA_HEM_2,2/21/23,0,25.2,35.4,45.7,26.5,0.44,4.75
STA_HEM_2,2/22/23,0,27.1,37.2,47.3,24.3,0.68,6.08
STA_HEM_2,2/23/23,0.62,27.8,30.1,32.4,26.8,0.12,2.19
STA_HEM_2,2/24/23,0.03,23.7,28.9,34,27.2,0.1,1.28
STA_HEM_2,2/25/23,0,13.3,18.7,24.1,12.1,0.35,1.45
STA_HEM_2,2/26/23,0.04,14.3,20.9,27.4,17.9,0.24,1.23
STA_HEM_2,2/27/23,0,22.7,30.3,38,21.3,0.54,3.46
STA_HEM_2,2/28/23,0.25,23.4,30.1,36.8,25,0.13,3.62
STA_HEM_2,3/1/23,0.01,25.7,31.3,36.9,26.8,0.25,2.12
STA_HEM_2,3/2/23,0,27.7,34.7,41.8,30.7,0.54,3.24
STA_HEM_2,3/3/23,0,26.6,31.9,37.2,28.2,0.42,2.06
STA_HEM_2,3/4/23,0.62,27.6,33.7,39.8,28.8,0.09,3.87
STA_HEM_2,3/5/23,0.01,30.4,32.8,35.3,29.5,0.12,1.33
STA_HEM_2,3/6/23,0,29.3,34.2,39.1,30.4,0.51,2.1
STA_HEM_2,3/7/23,0,27.3,33,38.7,22.8,0.62,4.12
STA_HEM_2,3/8/23,0,26.3,30.1,34,18.2,1.22,3.28
STA_HEM_2,3/9/23,0,24.6,28.3,31.9,21,0.66,2.24
STA_HEM_2,3/10/23,0,22.7,28.9,35.1,23.3,0.25,2.32
STA_HEM_2,3/11/23,0.35,24.6,28.8,33.1,26.7,0.13,1.82
STA_HEM_2,3/12/23,0,17.5,24.2,30.9,19.9,0.44,1.9
STA_HEM_2,3/13/23,0.05,23.4,29.1,34.8,25.9,0.24,2.43
STA_HEM_2,3/14/23,0.06,26.6,31.7,36.7,29.6,0.12,1.36
STA_HEM_2,3/15/23,0.08,21.6,24.7,27.8,21.1,0.34,1.64
STA_HEM_2,3/16/23,0,22.1,29.7,37.3,13.9,1.22,4.89
STA_HEM_2,3/17/23,0.21,34.4,43.1,51.9,24.1,0.53,9.62
STA_HEM_2,3/18/23,0.2,32.5,41.4,50.3,34.7,0.31,2.83
STA_HEM_2,3/19/23,0.04,19.8,28.6,37.5,18.1,0.57,3.68
STA_HEM_2,3/20/23,0,21.4,26.4,31.3,14.1,1.43,3.12
STA_HEM_2,3/21/23,0,27.7,38.1,48.5,16.6,1.5,9.34
STA_HEM_2,3/22/23,0,30.3,42.7,55.1,26.3,0.55,10.27
STA_HEM_2,3/23/23,0,33.2,45.2,57.2,32.8,0.85,11.54
STA_HEM_2,3/24/23,0.07,30.2,42.8,55.4,38.4,0.4,3.35
STA_HEM_2,3/25/23,0.16,27.8,35.7,43.6,25.9,0.76,4.68
STA_HEM_2,3/26/23,0.21,35,39.4,43.9,33.8,0.51,3.23
STA_HEM_2,3/27/23,0,29.3,40,50.8,23.5,1.12,9.03
STA_HEM_2,3/28/23,0.33,31.4,37,42.7,31.7,0.11,3.94
STA_HEM_2,3/29/23,0.01,29.1,36.2,43.2,29.6,0.46,3.92
STA_HEM_2,3/30/23,0.03,21.6,36.8,52,21.4,0.24,8.82
STA_HEM_2,3/31/23,0,22.9,29.9,36.9,18,0.9,4.31
STA_HEM_2,4/1/23,0.58,34.7,44.3,53.8,40.2,0.39,4.19
STA_HEM_2,4/2/23,0.07,24.3,46.7,69.2,31.5,0.58,19.28
STA_HEM_2,4/3/23,0,25.1,31,36.9,13.1,1.91,5.04
STA_HEM_2,4/4/23,0.33,37.8,51.8,65.7,36.2,0.13,14.6
STA_HEM_2,4/5/23,0,38.8,46.1,53.5,41.1,0.16,3.4
STA_HEM_2,4/6/23,1.43,43.7,59.1,74.4,56,0.12,12.31
STA_HEM_2,4/7/23,0,37.4,47.1,56.8,30.4,3.14,7.95
STA_HEM_2,4/8/23,0,26.2,33.9,41.6,21.2,1.13,5.07
STA_HEM_2,4/9/23,0,25.4,35.7,45.9,21.5,0.58,6.83
STA_HEM_2,4/10/23,0,29.7,40.6,51.5,23.8,0.92,9.12
STA_HEM_2,4/11/23,0,38,51.3,64.7,28.6,2.76,16.27
STA_HEM_2,4/12/23,0,52.5,61.5,70.4,35.8,6.28,18.58
STA_HEM_2,4/13/23,0,58,67.7,77.5,43.7,8.58,21.93
STA_HEM_2,4/14/23,0,51.4,67.5,83.6,42.9,3.71,29.17
STA_HEM_2,4/15/23,0,52.9,67.4,82,45.3,3.11,28.06
STA_HEM_2,4/16/23,0,51.5,66.3,81.2,52.1,0.83,23.94
STA_HEM_2,4/17/23,0.38,44.5,61.6,78.6,50.9,0.56,20.09
STA_HEM_2,4/18/23,0.02,37.1,45.7,54.4,34.7,0.97,7.71
STA_HEM_2,4/19/23,0,34.5,38.4,42.4,29.2,1.03,3.78
STA_HEM_2,4/20/23,0,35.1,40.9,46.7,30,1.36,5.4
STA_HEM_2,4/21/23,0,38.6,48.4,58.1,37.7,1.88,8.93
STA_HEM_2,4/22/23,0.25,50.5,67.6,84.7,49.2,0.33,31.57
STA_HEM_2,4/23/23,0.78,41.7,56.3,70.8,47.3,0.3,13.56
STA_HEM_2,4/24/23,0,35.7,42.3,48.8,33.3,1.18,4.9
STA_HEM_2,4/25/23,0.22,32.7,40.1,47.5,34.5,0.28,4.42
STA_HEM_2,4/26/23,0.02,35.3,41.5,47.7,34.1,0.39,5.48
STA_HEM_2,4/27/23,0,31.8,41.4,51,34.5,0.25,6.43
STA_HEM_2,4/28/23,0,38.2,47.9,57.6,33.8,1.01,10.53
STA_HEM_2,4/29/23,0.28,42.2,50.5,58.8,42.6,0.2,7.3
STA_HEM_2,4/30/23,0.24,43.2,49.1,55,48,0.31,3.29
STA_HEM_2,5/1/23,0.91,41.6,48,54.4,47.2,0.17,2.04
STA_HEM_2,5/2/23,0.22,37.8,44.4,51,38.1,0.61,4.91
STA_HEM_2,5/3/23,0.25,36.6,42.3,48,37.1,0.31,4.31
STA_HEM_2,5/4/23,0.1,37.1,41.1,45.1,39.6,0.1,2.15
STA_HEM_2,5/5/23,0,37.7,44.6,51.4,41.3,0.11,3.8
STA_HEM_2,5/6/23,0,37.8,47.5,57.3,40.1,0.29,7.57
STA_HEM_2,5/7/23,0,40.9,52.9,64.8,39.4,1.05,13.83
STA_HEM_2,5/8/23,0.21,45.7,58.1,70.4,47.1,0.21,15.39
STA_HEM_2,5/9/23,0,41.3,52.5,63.7,38.5,1.5,13.97
STA_HEM_2,5/10/23,0,38.8,48.4,58,32.2,1.69,11.28
STA_HEM_2,5/11/23,0,44.4,56.5,68.6,37.8,2.29,16.83
STA_HEM_2,5/12/23,0,50.6,63.3,75.9,44.5,5.75,20.83
STA_HEM_2,5/13/23,0,54.8,68,81.3,47.2,4.4,26.41
STA_HEM_2,5/14/23,0,44.8,57.6,70.4,39.5,2.71,17.8
STA_HEM_2,5/15/23,0,41.1,48.9,56.8,35.8,1.82,8.98
STA_HEM_2,5/16/23,0,48.3,59.2,70.2,31.2,5.53,19.81
STA_HEM_2,5/17/23,0,37.8,55.3,72.8,34.2,2.16,22.46
STA_HEM_2,5/18/23,0,30.1,38.8,47.4,26.1,0.99,7.05
STA_HEM_2,5/19/23,0,39.3,51.7,64.1,32.7,3.31,15.48
STA_HEM_2,5/20/23,0,55.8,65.2,74.6,49.2,4.81,17.32
STA_HEM_2,5/21/23,0.89,49.7,56.3,63,50.3,0.39,5.78
STA_HEM_2,5/22/23,0,46.8,59.1,71.4,48.2,0.72,14.99
STA_HEM_2,5/23/23,0,43,53.3,63.6,42.2,1.28,11.04
STA_HEM_2,5/24/23,0,52.9,64,75.1,50.3,3.67,17.65
STA_HEM_2,5/25/23,0.03,36.8,52.3,67.7,42.9,0.76,10.33
STA_HEM_2,5/26/23,0,36.4,46.1,55.8,36,0.57,8.81
STA_HEM_2,5/27/23,0,40.1,53.3,66.4,36.4,1.29,15.7
STA_HEM_2,5/28/23,0,46.9,61.2,75.4,40.7,2.16,22.52
STA_HEM_2,5/29/23,0,48.7,64.1,79.4,44.8,2.2,24.73
STA_HEM_2,5/30/23,0,54.2,67.4,80.6,48,3.53,24.26
STA_HEM_2,5/31/23,0,57.8,70.1,82.5,51.7,3.96,24.39
STA_HEM_2,6/1/23,0,55.8,69.6,83.4,55,1.45,24.79
STA_HEM_2,6/2/23,0,56.9,71.3,85.7,52.8,2.63,29.91
STA_HEM_2,6/3/23,0,60.1,73.1,86.2,57.7,2.19,27.21
STA_HEM_2,6/4/23,0,44.2,55.8,67.5,46.6,1.75,11.05
STA_HEM_2,6/5/23,0,47.6,56.6,65.5,36.7,3.14,14.87
STA_HEM_2,6/6/23,0,54,62.9,71.7,42.3,4.05,19.37
STA_HEM_2,6/7/23,0,48.7,57.3,65.9,45.6,2.9,11.32
STA_HEM_2,6/8/23,0,50,57.3,64.5,41.7,2.04,14.08
STA_HEM_2,6/9/23,0.01,48.7,55.3,62,48,0.87,8.64
STA_HEM_2,6/10/23,0.08,51.1,57.3,63.4,51.9,0.35,7.17
STA_HEM_2,6/11/23,0,54.2,64.4,74.6,50.4,2.24,17.71
STA_HEM_2,6/12/23,0.03,59.7,69.3,78.9,54.9,1.23,21.89
STA_HEM_2,6/13/23,1.8,55.1,63.4,71.7,58.9,0.57,8.2
STA_HEM_2,6/14/23,0.29,54,61.8,69.6,51.1,0.39,13.6
STA_HEM_2,6/15/23,0.68,54.5,57.2,59.9,55.2,0.21,3.61
STA_HEM_2,6/16/23,0.08,57.4,64.9,72.4,54.7,1.03,13.51
STA_HEM_2,6/17/23,0.48,54.5,57.8,61.2,57.7,0.06,1.85
STA_HEM_2,6/18/23,0,54.4,62.8,71.3,48.5,2.17,16.74
STA_HEM_2,6/19/23,0,52.3,62,71.7,55.5,0.19,11.16
STA_HEM_2,6/20/23,0,58.1,68.2,78.2,57.7,0.97,19.57
STA_HEM_2,6/21/23,0,58.1,68.5,79,60.2,0.33,15.21
STA_HEM_2,6/22/23,0,54.7,66.9,79,56.4,1.13,19.63
STA_HEM_2,6/23/23,0,63.3,70,76.7,59.5,3.57,14.52
STA_HEM_2,6/24/23,0.09,65.9,71.1,76.3,66.3,0.03,9.75
STA_HEM_2,6/25/23,0.64,62.8,69.8,76.7,66.7,0.1,8.68
STA_HEM_2,6/26/23,0.1,65.8,73.6,81.4,67.1,0.82,16.02
STA_HEM_2,6/27/23,0.37,62.7,71.8,81,65.4,0.51,11.73
STA_HEM_2,6/28/23,0.06,60.2,69.5,78.9,63.4,0.81,12.98
STA_HEM_2,6/29/23,0.01,57.7,62.2,66.7,57.8,0.78,5.46
STA_HEM_2,6/30/23,0,59.1,67.3,75.4,58.6,0.62,14.04
STA_HEM_2,7/1/23,0,66.2,73.7,81.1,64.6,2.05,16.11
STA_HEM_2,7/2/23,1.64,67.2,74.6,82.1,68.5,0.06,14.21
STA_HEM_2,7/3/23,0.21,66.1,71.6,77.1,69.6,0,7.46
STA_HEM_2,7/4/23,0.18,65.2,70.7,76.2,68,0.35,5.89
STA_HEM_2,7/5/23,0,65.3,74,82.6,66.6,0.79,17.49
STA_HEM_2,7/6/23,0,66.6,76.7,86.7,68.6,0.29,21.16
STA_HEM_2,7/7/23,0.04,67.8,78.4,89,68.7,0.4,23.54
STA_HEM_2,7/8/23,0.2,59.1,68.3,77.5,65,0.97,8.72
STA_HEM_2,7/9/23,0,63,70.2,77.5,60.5,1.62,14.77
STA_HEM_2,7/10/23,1.49,64.1,71.3,78.4,66.3,0.09,8.64
STA_HEM_2,7/11/23,0,63.3,68.6,74,59.3,2.18,11.59
STA_HEM_2,7/12/23,0.01,64.6,74.9,85.1,62.6,1.46,22.5
STA_HEM_2,7/13/23,0,65.8,72,78.1,63,1.53,14.21
STA_HEM_2,7/14/23,0.06,60.4,70.9,81.3,63.8,0.3,14.43
STA_HEM_2,7/15/23,0,62.1,70.8,79.5,62.1,0.68,16.33
STA_HEM_2,7/16/23,0.17,67.9,76.4,85,67.2,0.61,21.06
STA_HEM_2,7/17/23,0,63.6,71.5,79.4,65.6,1.97,10.73
STA_HEM_2,7/18/23,0.2,64.2,73.4,82.5,64.8,0.99,18.56
STA_HEM_2,7/19/23,0.02,57.7,67.3,76.9,62.7,0.79,9.76
STA_HEM_2,7/20/23,0,56.8,67.2,77.7,58.5,0.65,16.09
STA_HEM_2,7/21/23,0.07,59.6,70.8,82,61.5,0.56,18.5
STA_HEM_2,7/22/23,0.2,58.9,66.7,74.4,61,1.17,9.92
STA_HEM_2,7/23/23,0.15,58.8,67.9,76.9,59.6,1.25,14.66
STA_HEM_2,7/24/23,0.16,59.9,70.5,81.1,60.3,0.43,20.62
STA_HEM_2,7/25/23,0.82,60,69.8,79.6,63.9,0.26,12.02
STA_HEM_2,7/26/23,0,62.2,70.5,78.8,65.1,0.76,11.85
STA_HEM_2,7/27/23,0.09,69.3,77.1,84.9,65.9,2.32,20.99
STA_HEM_2,7/28/23,0.01,67.4,74.6,81.8,69,0.95,12.23
STA_HEM_2,7/29/23,0,70.1,79,87.8,70.2,0.91,20.55
STA_HEM_2,7/30/23,0.33,56.3,66.6,76.9,62,0.54,5.28
STA_HEM_2,7/31/23,0,56.7,65.4,74.1,53.8,1.21,16.32
STA_HEM_2,8/1/23,0.42,53.6,62.2,70.8,56.8,0.32,11.5
STA_HEM_2,8/2/23,0,50.9,61.4,72,50.7,0.94,15.75
STA_HEM_2,8/3/23,0,58.1,67.2,76.3,54.5,3.15,18.22
STA_HEM_2,8/4/23,0.04,63.9,72.6,81.3,63.7,1.82,16.7
STA_HEM_2,8/5/23,0,60.4,70.1,79.8,63.9,0.3,14.3
STA_HEM_2,8/6/23,0,52,63.2,74.3,56.7,0.34,12.79
STA_HEM_2,8/7/23,0.12,61.3,70.4,79.5,62.9,0.49,15.27
STA_HEM_2,8/8/23,0.31,65.2,74.6,83.9,68.1,0.44,15.59
STA_HEM_2,8/9/23,0.03,61.8,65,68.2,60.1,1.21,5.86
STA_HEM_2,8/10/23,0.02,62.7,70.9,79.2,60.9,1.95,15.6
STA_HEM_2,8/11/23,0.18,61,68,75,62.9,0.96,8.53
STA_HEM_2,8/12/23,0,59.9,67.5,75.1,58.4,1.35,14.7
STA_HEM_2,8/13/23,0.12,63.7,72.2,80.7,64.4,1.18,14.73
STA_HEM_2,8/14/23,0,61.5,69,76.5,61.3,0.93,13.23
STA_HEM_2,8/15/23,0.08,62.3,68.5,74.6,61.9,0.43,11.85
STA_HEM_2,8/16/23,0.29,62.8,65.9,68.9,66,0.11,1.61
STA_HEM_2,8/17/23,0.02,60.3,68.7,77.2,63.5,0.3,12.07
STA_HEM_2,8/18/23,0.06,62.2,70.6,79,64.2,1.24,12.49
STA_HEM_2,8/19/23,0,55.8,61.5,67.1,52.9,2.41,9.66
STA_HEM_2,8/20/23,0,55.3,64.6,73.8,51.7,2.08,16
STA_HEM_2,8/21/23,0,62.2,72.5,82.7,62.5,3.08,21.77
STA_HEM_2,8/22/23,0,54,62.9,71.7,58.6,1.07,8.19
STA_HEM_2,8/23/23,0,54.9,63.7,72.5,53.6,1.09,14.52
STA_HEM_2,8/24/23,0,60.9,67.7,74.6,56.5,3.82,15.26
STA_HEM_2,8/25/23,0.99,63.5,66.8,70,65,0.28,4.79
STA_HEM_2,8/26/23,0.04,63.9,69.3,74.6,67.5,0.32,4.68
STA_HEM_2,8/27/23,0.12,56,66,76,60.4,0.65,11.53
STA_HEM_2,8/28/23,0,49.8,58.6,67.5,54.5,0.02,8.93
STA_HEM_2,8/29/23,0.01,55,63.3,71.6,62.7,0.08,6.31
STA_HEM_2,8/30/23,0.19,58,67.5,77.1,64.4,0.84,9.5
STA_HEM_2,8/31/23,0.02,50.8,59.8,68.8,55.7,1.17,8.32
STA_HEM_2,9/1/23,0,48,57.9,67.8,49.2,0.57,12.23
STA_HEM_2,9/2/23,0,53.3,63.5,73.6,54.8,1.51,13.72
STA_HEM_2,9/3/23,0,59.4,69.4,79.4,61,0.64,17.3
STA_HEM_2,9/4/23,0,67.4,76.5,85.7,63.9,3.45,24.18
STA_HEM_2,9/5/23,0,67.4,76.9,86.4,67.7,1.21,17.95
STA_HEM_2,9/6/23,0,65.4,76.2,87.1,69.5,0.7,18.14
STA_HEM_2,9/7/23,0.1,66.3,77.1,87.8,69.7,0.83,18.93
STA_HEM_2,9/8/23,1.01,64.4,72.9,81.5,68,0.19,11.03
STA_HEM_2,9/9/23,0,61,67.4,73.9,62.7,1.02,7.37
STA_HEM_2,9/10/23,1.03,61.5,63.7,65.9,62.4,0.04,4.24
STA_HEM_2,9/11/23,0.04,61,64.6,68.2,64,0,2.26
STA_HEM_2,9/12/23,0,55.4,61.9,68.4,59.9,0,5.01
STA_HEM_2,9/13/23,0.2,58.7,68.1,77.4,62.3,0.19,14.3
STA_HEM_2,9/14/23,0,51.3,60.3,69.4,52.9,0.93,10.85
STA_HEM_2,9/15/23,0,48.7,56,63.2,47.8,1.16,9.16
STA_HEM_2,9/16/23,0,48.8,58.2,67.6,48,0.96,12
STA_HEM_2,9/17/23,0,49.8,59.6,69.4,51.6,0.76,11.49
STA_HEM_2,9/18/23,0,52.2,60.5,68.8,54.5,0.25,10.34
STA_HEM_2,9/19/23,0.48,52.7,60.6,68.5,55.6,0.47,8.37
STA_HEM_2,9/20/23,0,47.6,56.7,65.7,47.4,0.77,12.23
STA_HEM_2,9/21/23,0,44.1,55.2,66.3,47.5,0.36,10.51
STA_HEM_2,9/22/23,0,44.3,56.6,68.8,48.5,0,12.34
STA_HEM_2,9/23/23,0,47.7,58.9,70.1,51.9,0,12.54
STA_HEM_2,9/24/23,0.03,51.5,56.7,61.9,48.8,0.72,7.7
