record_id,date,tempMaxF,tempMinF,tempMeanF,gddFahrenheitSimple,gddFahrenheitSimpleCumsum
ONE_ORT_1,5/13/22,87,53,70,31,402.5
ONE_ORT_1,5/14/22,85,56,70.5,31.5,434
ONE_ORT_1,5/15/22,87,60,73.5,34.5,468.5
ONE_ORT_1,5/16/22,77,55,66,27,495.5
ONE_ORT_1,5/17/22,73,52,62.5,23.5,519
ONE_ORT_1,5/18/22,58,41,49.5,10.5,529.5
ONE_ORT_1,5/19/22,62,40,51,12,541.5
ONE_ORT_1,5/20/22,55,41,48,9,550.5
ONE_ORT_1,5/21/22,83,56,69.5,30.5,581
ONE_ORT_1,5/22/22,86,63,74.5,35.5,616.5
ONE_ORT_1,5/23/22,77,44,60.5,21.5,638
ONE_ORT_1,5/24/22,62,39,50.5,11.5,649.5
ONE_ORT_1,5/25/22,66,40,53,14,663.5
ONE_ORT_1,5/26/22,72,57,64.5,25.5,689
ONE_ORT_1,5/27/22,78,63,70.5,31.5,720.5
ONE_ORT_1,5/28/22,70,58,64,25,745.5
ONE_ORT_1,5/29/22,71,50,60.5,21.5,767
ONE_ORT_1,5/30/22,77,52,64.5,25.5,792.5
ONE_ORT_1,5/31/22,83,63,73,34,826.5
ONE_ORT_1,6/1/22,70,57,63.5,24.5,851
ONE_ORT_1,6/2/22,66,56,61,22,873
ONE_ORT_1,6/3/22,67,57,62,23,896
ONE_ORT_1,6/4/22,75,52,63.5,24.5,920.5
ONE_ORT_1,6/5/22,68,46,57,18,938.5
ONE_ORT_1,6/6/22,72,47,59.5,20.5,959
ONE_ORT_1,6/7/22,73,58,65.5,26.5,985.5
ONE_ORT_1,6/8/22,73,60,66.5,27.5,1013
ONE_ORT_1,6/9/22,74,56,65,26,1039
ONE_ORT_1,6/10/22,64,54,59,20,1059
ONE_ORT_1,6/11/22,68,53,60.5,21.5,1080.5
ONE_ORT_1,6/12/22,76,52,64,25,1105.5
ONE_ORT_1,6/13/22,76,60,68,29,1134.5
ONE_ORT_1,6/14/22,72,52,62,23,1157.5
ONE_ORT_1,6/15/22,81,55,68,29,1186.5
ONE_ORT_1,6/16/22,75,63,69,30,1216.5
ONE_ORT_1,6/17/22,87,68,77.5,38.5,1255
ONE_ORT_1,6/18/22,78,50,64,25,1280
ONE_ORT_1,6/19/22,59,48,53.5,14.5,1294.5
ONE_ORT_1,6/20/22,70,46,58,19,1313.5
ONE_ORT_1,6/21/22,76,52,64,25,1338.5
ONE_ORT_1,6/22/22,67,58,62.5,23.5,1362
ONE_ORT_1,6/23/22,83,63,73,34,1396
ONE_ORT_1,6/24/22,68,54,61,22,1418
ONE_ORT_1,6/25/22,82,60,71,32,1450
ONE_ORT_1,6/26/22,85,61,73,34,1484
ONE_ORT_1,6/27/22,90,68,79,40,1524
ONE_ORT_1,6/28/22,74,57,65.5,26.5,1550.5
ONE_ORT_1,6/29/22,75,53,64,25,1575.5
ONE_ORT_1,6/30/22,76,51,63.5,24.5,1600
ONE_STA_1,1/1/22,36,28,32,0,0
ONE_STA_1,1/2/22,39,19,29,0,0
ONE_STA_1,1/3/22,20,-11,4.5,0,0
ONE_STA_1,1/4/22,15,-12,1.5,0,0
ONE_STA_1,1/5/22,30,14,22,0,0
ONE_STA_1,1/6/22,38,24,31,0,0
ONE_STA_1,1/7/22,29,16,22.5,0,0
ONE_STA_1,1/8/22,18,-9,4.5,0,0
ONE_STA_1,1/9/22,29,-10,9.5,0,0
ONE_STA_1,1/10/22,37,14,25.5,0,0
ONE_STA_1,1/11/22,16,-12,2,0,0
ONE_STA_1,1/12/22,20,-12,4,0,0
ONE_STA_1,1/13/22,29,20,24.5,0,0
ONE_STA_1,1/14/22,23,18,20.5,0,0
ONE_STA_1,1/15/22,18,-14,2,0,0
ONE_STA_1,1/16/22,-3,-16,-9.5,0,0
ONE_STA_1,1/17/22,18,-14,2,0,0
ONE_STA_1,1/18/22,24,11,17.5,0,0
ONE_STA_1,1/19/22,13,-12,0.5,0,0
ONE_STA_1,1/20/22,38,-1,18.5,0,0
ONE_STA_1,1/21/22,6,-26,-10,0,0
ONE_STA_1,1/22/22,3,-27,-12,0,0
ONE_STA_1,1/23/22,22,-24,-1,0,0
ONE_STA_1,1/24/22,21,-23,-1,0,0
ONE_STA_1,1/25/22,16,-21,-2.5,0,0
ONE_STA_1,1/26/22,20,-18,1,0,0
ONE_STA_1,1/27/22,7,-22,-7.5,0,0
ONE_STA_1,1/28/22,25,-2,11.5,0,0
ONE_STA_1,1/29/22,10,-20,-5,0,0
ONE_STA_1,1/30/22,6,-14,-4,0,0
ONE_STA_1,1/31/22,16,-10,3,0,0
ONE_STA_1,2/1/22,24,1,12.5,0,0
ONE_STA_1,2/2/22,36,3,19.5,0,0
ONE_STA_1,2/3/22,46,28,37,0,0
ONE_STA_1,2/4/22,30,11,20.5,0,0
ONE_STA_1,2/5/22,11,2,6.5,0,0
ONE_STA_1,2/6/22,8,-12,-2,0,0
ONE_STA_1,2/7/22,27,2,14.5,0,0
ONE_STA_1,2/8/22,36,12,24,0,0
ONE_STA_1,2/9/22,33,10,21.5,0,0
ONE_STA_1,2/10/22,44,13,28.5,0,0
ONE_STA_1,2/11/22,39,31,35,0,0
ONE_STA_1,2/12/22,46,31,38.5,0,0
ONE_STA_1,2/13/22,39,-3,18,0,0
ONE_STA_1,2/14/22,10,-5,2.5,0,0
ONE_STA_1,2/15/22,8,-6,1,0,0
ONE_STA_1,2/16/22,22,-1,10.5,0,0
ONE_STA_1,2/17/22,47,19,33,0,0
ONE_STA_1,2/18/22,47,14,30.5,0,0
ONE_STA_1,2/19/22,23,0,11.5,0,0
ONE_STA_1,2/20/22,27,-6,10.5,0,0
ONE_STA_1,2/21/22,41,3,22,0,0
ONE_STA_1,2/22/22,39,18,28.5,0,0
ONE_STA_1,2/23/22,47,18,32.5,0,0
ONE_STA_1,2/24/22,40,2,21,0,0
ONE_STA_1,2/25/22,16,4,10,0,0
ONE_STA_1,2/26/22,12,-10,1,0,0
ONE_STA_1,2/27/22,26,-2,12,0,0
ONE_STA_1,2/28/22,30,-6,12,0,0
ONE_STA_1,3/1/22,18,-5,6.5,0,0
ONE_STA_1,3/2/22,29,7,18,0,0
ONE_STA_1,3/3/22,29,13,21,0,0
ONE_STA_1,3/4/22,17,-10,3.5,0,0
ONE_STA_1,3/5/22,26,0,13,0,0
ONE_STA_1,3/6/22,42,9,25.5,0,0
ONE_STA_1,3/7/22,63,32,47.5,8.5,8.5
ONE_STA_1,3/8/22,36,23,29.5,0,8.5
ONE_STA_1,3/9/22,32,23,27.5,0,8.5
ONE_STA_1,3/10/22,41,27,34,0,8.5
ONE_STA_1,3/11/22,39,26,32.5,0,8.5
ONE_STA_1,3/12/22,38,27,32.5,0,8.5
ONE_STA_1,3/13/22,28,11,19.5,0,8.5
ONE_STA_1,3/14/22,30,12,21,0,8.5
ONE_STA_1,3/15/22,43,30,36.5,0,8.5
ONE_STA_1,3/16/22,40,29,34.5,0,8.5
ONE_STA_1,3/17/22,51,31,41,2,10.5
ONE_STA_1,3/18/22,68,40,54,15,25.5
ONE_STA_1,3/19/22,51,37,44,5,30.5
ONE_STA_1,3/20/22,49,36,42.5,3.5,34
ONE_STA_1,3/21/22,40,30,35,0,34
ONE_STA_1,3/22/22,47,25,36,0,34
ONE_STA_1,3/23/22,40,23,31.5,0,34
ONE_STA_1,3/24/22,44,28,36,0,34
ONE_STA_1,3/25/22,51,38,44.5,5.5,39.5
ONE_STA_1,3/26/22,48,35,41.5,2.5,42
ONE_STA_1,3/27/22,46,28,37,0,42
ONE_STA_1,3/28/22,27,11,19,0,42
ONE_STA_1,3/29/22,18,11,14.5,0,42
ONE_STA_1,3/30/22,31,15,23,0,42
ONE_STA_1,3/31/22,41,24,32.5,0,42
ONE_STA_1,4/1/22,62,35,48.5,9.5,51.5
ONE_STA_1,4/2/22,43,27,35,0,51.5
ONE_STA_1,4/3/22,45,27,36,0,51.5
ONE_STA_1,4/4/22,48,32,40,1,52.5
ONE_STA_1,4/5/22,52,32,42,3,55.5
ONE_STA_1,4/6/22,58,35,46.5,7.5,63
ONE_STA_1,4/7/22,64,40,52,13,76
ONE_STA_1,4/8/22,48,36,42,3,79
ONE_STA_1,4/9/22,52,34,43,4,83
ONE_STA_1,4/10/22,50,34,42,3,86
ONE_STA_1,4/11/22,45,28,36.5,0,86
ONE_STA_1,4/12/22,59,38,48.5,9.5,95.5
ONE_STA_1,4/13/22,63,44,53.5,14.5,110
ONE_STA_1,4/14/22,56,44,50,11,121
ONE_STA_1,4/15/22,66,38,52,13,134
ONE_STA_1,4/16/22,61,33,47,8,142
ONE_STA_1,4/17/22,47,32,39.5,0.5,142.5
ONE_STA_1,4/18/22,47,25,36,0,142.5
ONE_STA_1,4/19/22,56,31,43.5,4.5,147
ONE_STA_1,4/20/22,40,33,36.5,0,147
ONE_STA_1,4/21/22,49,32,40.5,1.5,148.5
ONE_STA_1,4/22/22,60,41,50.5,11.5,160
ONE_STA_1,4/23/22,56,29,42.5,3.5,163.5
ONE_STA_1,4/24/22,50,37,43.5,4.5,168
ONE_STA_1,4/25/22,63,42,52.5,13.5,181.5
ONE_STA_1,4/26/22,76,50,63,24,205.5
ONE_STA_1,4/27/22,57,39,48,9,214.5
ONE_STA_1,4/28/22,42,31,36.5,0,214.5
ONE_STA_1,4/29/22,50,29,39.5,0.5,215
ONE_STA_1,4/30/22,56,29,42.5,3.5,218.5
ONE_STA_1,5/1/22,60,31,45.5,6.5,225
ONE_STA_1,5/2/22,70,43,56.5,17.5,242.5
ONE_STA_1,5/3/22,60,46,53,14,256.5
ONE_STA_1,5/4/22,64,50,57,18,274.5
ONE_STA_1,5/5/22,58,34,46,7,281.5
ONE_STA_1,5/6/22,63,37,50,11,292.5
ONE_STA_1,5/7/22,62,37,49.5,10.5,303
ONE_STA_1,5/8/22,58,33,45.5,6.5,309.5
ONE_STA_1,5/9/22,66,34,50,11,320.5
ONE_STA_1,5/10/22,74,41,57.5,18.5,339
ONE_STA_1,5/11/22,79,43,61,22,361
ONE_STA_1,5/12/22,83,46,64.5,25.5,386.5
ONE_STA_1,5/13/22,88,53,70.5,31.5,418
ONE_STA_1,5/14/22,86,57,71.5,32.5,450.5
ONE_STA_1,5/15/22,88,61,74.5,35.5,486
ONE_STA_1,5/16/22,78,57,67.5,28.5,514.5
ONE_STA_1,5/17/22,76,50,63,24,538.5
ONE_STA_1,5/18/22,58,39,48.5,9.5,548
ONE_STA_1,5/19/22,63,39,51,12,560
ONE_STA_1,5/20/22,56,43,49.5,10.5,570.5
ONE_STA_1,5/21/22,84,54,69,30,600.5
ONE_STA_1,5/22/22,88,62,75,36,636.5
ONE_STA_1,5/23/22,79,43,61,22,658.5
ONE_STA_1,5/24/22,63,39,51,12,670.5
ONE_STA_1,5/25/22,67,40,53.5,14.5,685
ONE_STA_1,5/26/22,73,57,65,26,711
ONE_STA_1,5/27/22,78,62,70,31,742
ONE_STA_1,5/28/22,71,59,65,26,768
ONE_STA_1,5/29/22,70,50,60,21,789
ONE_STA_1,5/30/22,78,54,66,27,816
ONE_STA_1,5/31/22,84,61,72.5,33.5,849.5
ONE_STA_1,6/1/22,74,56,65,26,875.5
ONE_STA_1,6/2/22,68,55,61.5,22.5,898
ONE_STA_1,6/3/22,68,56,62,23,921
ONE_STA_1,6/4/22,75,51,63,24,945
ONE_STA_1,6/5/22,70,46,58,19,964
ONE_STA_1,6/6/22,72,47,59.5,20.5,984.5
ONE_STA_1,6/7/22,75,58,66.5,27.5,1012
ONE_STA_1,6/8/22,75,59,67,28,1040
ONE_STA_1,6/9/22,75,56,65.5,26.5,1066.5
ONE_STA_1,6/10/22,63,55,59,20,1086.5
ONE_STA_1,6/11/22,69,52,60.5,21.5,1108
ONE_STA_1,6/12/22,77,53,65,26,1134
ONE_STA_1,6/13/22,78,60,69,30,1164
ONE_STA_1,6/14/22,73,52,62.5,23.5,1187.5
ONE_STA_1,6/15/22,81,54,67.5,28.5,1216
ONE_STA_1,6/16/22,77,64,70.5,31.5,1247.5
ONE_STA_1,6/17/22,87,67,77,38,1285.5
ONE_STA_1,6/18/22,78,49,63.5,24.5,1310
ONE_STA_1,6/19/22,59,45,52,13,1323
ONE_STA_1,6/20/22,70,45,57.5,18.5,1341.5
ONE_STA_1,6/21/22,77,53,65,26,1367.5
ONE_STA_1,6/22/22,68,58,63,24,1391.5
ONE_STA_1,6/23/22,84,61,72.5,33.5,1425
ONE_STA_1,6/24/22,68,55,61.5,22.5,1447.5
ONE_STA_1,6/25/22,82,60,71,32,1479.5
ONE_STA_1,6/26/22,86,61,73.5,34.5,1514
ONE_STA_1,6/27/22,91,68,79.5,40.5,1554.5
ONE_STA_1,6/28/22,75,57,66,27,1581.5
ONE_STA_1,6/29/22,75,52,63.5,24.5,1606
ONE_STA_1,6/30/22,76,51,63.5,24.5,1630.5
PAN_LET,1/1/22,49,34,41.5,2.5,2.5
PAN_LET,1/2/22,48,27,37.5,0,2.5
PAN_LET,1/3/22,28,9,18.5,0,2.5
PAN_LET,1/4/22,22,7,14.5,0,2.5
PAN_LET,1/5/22,35,20,27.5,0,2.5
PAN_LET,1/6/22,40,19,29.5,0,2.5
PAN_LET,1/7/22,26,18,22,0,2.5
PAN_LET,1/8/22,20,4,12,0,2.5
PAN_LET,1/9/22,36,5,20.5,0,2.5
PAN_LET,1/10/22,40,12,26,0,2.5
PAN_LET,1/11/22,17,-2,7.5,0,2.5
PAN_LET,1/12/22,27,-1,13,0,2.5
PAN_LET,1/13/22,34,24,29,0,2.5
PAN_LET,1/14/22,39,26,32.5,0,2.5
PAN_LET,1/15/22,27,-3,12,0,2.5
PAN_LET,1/16/22,9,-5,2,0,2.5
PAN_LET,1/17/22,28,3,15.5,0,2.5
PAN_LET,1/18/22,25,18,21.5,0,2.5
PAN_LET,1/19/22,33,17,25,0,2.5
PAN_LET,1/20/22,39,9,24,0,2.5
PAN_LET,1/21/22,12,-4,4,0,2.5
PAN_LET,1/22/22,13,-9,2,0,2.5
PAN_LET,1/23/22,23,-8,7.5,0,2.5
PAN_LET,1/24/22,23,-1,11,0,2.5
PAN_LET,1/25/22,23,-1,11,0,2.5
PAN_LET,1/26/22,21,2,11.5,0,2.5
PAN_LET,1/27/22,17,-5,6,0,2.5
PAN_LET,1/28/22,27,-1,13,0,2.5
PAN_LET,1/29/22,18,-1,8.5,0,2.5
PAN_LET,1/30/22,10,-3,3.5,0,2.5
PAN_LET,1/31/22,20,-2,9,0,2.5
PAN_LET,2/1/22,30,1,15.5,0,2.5
PAN_LET,2/2/22,38,11,24.5,0,2.5
PAN_LET,2/3/22,42,26,34,0,2.5
PAN_LET,2/4/22,28,13,20.5,0,2.5
PAN_LET,2/5/22,16,5,10.5,0,2.5
PAN_LET,2/6/22,14,-4,5,0,2.5
PAN_LET,2/7/22,34,6,20,0,2.5
PAN_LET,2/8/22,41,19,30,0,2.5
PAN_LET,2/9/22,30,9,19.5,0,2.5
PAN_LET,2/10/22,48,25,36.5,0,2.5
PAN_LET,2/11/22,36,24,30,0,2.5
PAN_LET,2/12/22,49,24,36.5,0,2.5
PAN_LET,2/13/22,33,8,20.5,0,2.5
PAN_LET,2/14/22,16,-3,6.5,0,2.5
PAN_LET,2/15/22,13,-2,5.5,0,2.5
PAN_LET,2/16/22,31,4,17.5,0,2.5
PAN_LET,2/17/22,50,30,40,1,3.5
PAN_LET,2/18/22,51,18,34.5,0,3.5
PAN_LET,2/19/22,25,12,18.5,0,3.5
PAN_LET,2/20/22,25,7,16,0,3.5
PAN_LET,2/21/22,43,12,27.5,0,3.5
PAN_LET,2/22/22,54,31,42.5,3.5,7
PAN_LET,2/23/22,54,32,43,4,11
PAN_LET,2/24/22,33,12,22.5,0,11
PAN_LET,2/25/22,26,13,19.5,0,11
PAN_LET,2/26/22,26,9,17.5,0,11
PAN_LET,2/27/22,25,10,17.5,0,11
PAN_LET,2/28/22,30,7,18.5,0,11
PAN_LET,3/1/22,33,7,20,0,11
PAN_LET,3/2/22,46,24,35,0,11
PAN_LET,3/3/22,38,13,25.5,0,11
PAN_LET,3/4/22,21,2,11.5,0,11
PAN_LET,3/5/22,32,4,18,0,11
PAN_LET,3/6/22,55,22,38.5,0,11
PAN_LET,3/7/22,68,32,50,11,22
PAN_LET,3/8/22,53,25,39,0,22
PAN_LET,3/9/22,35,24,29.5,0,22
PAN_LET,3/10/22,36,23,29.5,0,22
PAN_LET,3/11/22,42,23,32.5,0,22
PAN_LET,3/12/22,47,19,33,0,22
PAN_LET,3/13/22,20,12,16,0,22
PAN_LET,3/14/22,32,14,23,0,22
PAN_LET,3/15/22,53,25,39,0,22
PAN_LET,3/16/22,46,30,38,0,22
PAN_LET,3/17/22,59,29,44,5,27
PAN_LET,3/18/22,68,39,53.5,14.5,41.5
PAN_LET,3/19/22,68,41,54.5,15.5,57
PAN_LET,3/20/22,65,34,49.5,10.5,67.5
PAN_LET,3/21/22,43,31,37,0,67.5
PAN_LET,3/22/22,52,27,39.5,0.5,68
PAN_LET,3/23/22,44,27,35.5,0,68
PAN_LET,3/24/22,46,33,39.5,0.5,68.5
PAN_LET,3/25/22,60,35,47.5,8.5,77
PAN_LET,3/26/22,42,34,38,0,77
PAN_LET,3/27/22,42,22,32,0,77
PAN_LET,3/28/22,24,11,17.5,0,77
PAN_LET,3/29/22,18,10,14,0,77
PAN_LET,3/30/22,30,14,22,0,77
PAN_LET,3/31/22,54,21,37.5,0,77
PAN_LET,4/1/22,65,34,49.5,10.5,87.5
PAN_LET,4/2/22,36,27,31.5,0,87.5
PAN_LET,4/3/22,44,27,35.5,0,87.5
PAN_LET,4/4/22,37,30,33.5,0,87.5
PAN_LET,4/5/22,46,30,38,0,87.5
PAN_LET,4/6/22,63,35,49,10,97.5
PAN_LET,4/7/22,61,42,51.5,12.5,110
PAN_LET,4/8/22,48,36,42,3,113
PAN_LET,4/9/22,49,33,41,2,115
PAN_LET,4/10/22,47,30,38.5,0,115
PAN_LET,4/11/22,38,27,32.5,0,115
PAN_LET,4/12/22,65,30,47.5,8.5,123.5
PAN_LET,4/13/22,61,41,51,12,135.5
PAN_LET,4/14/22,73,50,61.5,22.5,158
PAN_LET,4/15/22,67,37,52,13,171
PAN_LET,4/16/22,57,32,44.5,5.5,176.5
PAN_LET,4/17/22,46,25,35.5,0,176.5
PAN_LET,4/18/22,41,24,32.5,0,176.5
PAN_LET,4/19/22,44,27,35.5,0,176.5
PAN_LET,4/20/22,35,30,32.5,0,176.5
PAN_LET,4/21/22,50,31,40.5,1.5,178
PAN_LET,4/22/22,56,34,45,6,184
PAN_LET,4/23/22,56,37,46.5,7.5,191.5
PAN_LET,4/24/22,66,43,54.5,15.5,207
PAN_LET,4/25/22,82,54,68,29,236
PAN_LET,4/26/22,79,47,63,24,260
PAN_LET,4/27/22,49,30,39.5,0.5,260.5
PAN_LET,4/28/22,35,27,31,0,260.5
PAN_LET,4/29/22,46,26,36,0,260.5
PAN_LET,4/30/22,53,30,41.5,2.5,263
PAN_LET,5/1/22,58,35,46.5,7.5,270.5
PAN_LET,5/2/22,63,42,52.5,13.5,284
PAN_LET,5/3/22,55,41,48,9,293
PAN_LET,5/4/22,63,44,53.5,14.5,307.5
PAN_LET,5/5/22,56,39,47.5,8.5,316
PAN_LET,5/6/22,60,41,50.5,11.5,327.5
PAN_LET,5/7/22,56,41,48.5,9.5,337
PAN_LET,5/8/22,56,34,45,6,343
PAN_LET,5/9/22,62,37,49.5,10.5,353.5
PAN_LET,5/10/22,70,42,56,17,370.5
PAN_LET,5/11/22,76,48,62,23,393.5
PAN_LET,5/12/22,78,51,64.5,25.5,419
PAN_LET,5/13/22,82,55,68.5,29.5,448.5
PAN_LET,5/14/22,81,59,70,31,479.5
PAN_LET,5/15/22,78,58,68,29,508.5
PAN_LET,5/16/22,78,55,66.5,27.5,536
PAN_LET,5/17/22,64,47,55.5,16.5,552.5
PAN_LET,5/18/22,57,38,47.5,8.5,561
PAN_LET,5/19/22,61,43,52,13,574
PAN_LET,5/20/22,65,50,57.5,18.5,592.5
PAN_LET,5/21/22,79,61,70,31,623.5
PAN_LET,5/22/22,85,60,72.5,33.5,657
PAN_LET,5/23/22,75,43,59,20,677
PAN_LET,5/24/22,61,42,51.5,12.5,689.5
PAN_LET,5/25/22,70,46,58,19,708.5
PAN_LET,5/26/22,73,55,64,25,733.5
PAN_LET,5/27/22,78,59,68.5,29.5,763
PAN_LET,5/28/22,70,56,63,24,787
PAN_LET,5/29/22,66,50,58,19,806
PAN_LET,5/30/22,76,54,65,26,832
PAN_LET,5/31/22,84,61,72.5,33.5,865.5
PAN_LET,6/1/22,85,64,74.5,35.5,901
PAN_LET,6/2/22,81,57,69,30,931
PAN_LET,6/3/22,73,48,60.5,21.5,952.5
PAN_LET,6/4/22,71,48,59.5,20.5,973
PAN_LET,6/5/22,66,44,55,16,989
PAN_LET,6/6/22,75,53,64,25,1014
PAN_LET,6/7/22,80,57,68.5,29.5,1043.5
PAN_LET,6/8/22,66,51,58.5,19.5,1063
PAN_LET,6/9/22,71,53,62,23,1086
PAN_LET,6/10/22,64,49,56.5,17.5,1103.5
PAN_LET,6/11/22,69,51,60,21,1124.5
PAN_LET,6/12/22,72,54,63,24,1148.5
PAN_LET,6/13/22,73,57,65,26,1174.5
PAN_LET,6/14/22,75,56,65.5,26.5,1201
PAN_LET,6/15/22,77,55,66,27,1228
PAN_LET,6/16/22,88,62,75,36,1264
PAN_LET,6/17/22,89,66,77.5,38.5,1302.5
PAN_LET,6/18/22,75,48,61.5,22.5,1325
PAN_LET,6/19/22,62,46,54,15,1340
PAN_LET,6/20/22,66,47,56.5,17.5,1357.5
PAN_LET,6/21/22,73,54,63.5,24.5,1382
PAN_LET,6/22/22,87,59,73,34,1416
PAN_LET,6/23/22,90,57,73.5,34.5,1450.5
PAN_LET,6/24/22,77,57,67,28,1478.5
PAN_LET,6/25/22,81,54,67.5,28.5,1507
PAN_LET,6/26/22,86,62,74,35,1542
PAN_LET,6/27/22,85,58,71.5,32.5,1574.5
PAN_LET,6/28/22,71,49,60,21,1595.5
PAN_LET,6/29/22,72,51,61.5,22.5,1618
PAN_LET,6/30/22,75,54,64.5,25.5,1643.5
POV_DUN,1/1/22,49,35,42,3,3
POV_DUN,1/2/22,51,30,40.5,1.5,4.5
POV_DUN,1/3/22,30,17,23.5,0,4.5
POV_DUN,1/4/22,18,9,13.5,0,4.5
POV_DUN,1/5/22,32,16,24,0,4.5
POV_DUN,1/6/22,38,24,31,0,4.5
POV_DUN,1/7/22,28,21,24.5,0,4.5
POV_DUN,1/8/22,24,8,16,0,4.5
POV_DUN,1/9/22,27,8,17.5,0,4.5
POV_DUN,1/10/22,37,17,27,0,4.5
POV_DUN,1/11/22,20,2,11,0,4.5
POV_DUN,1/12/22,20,1,10.5,0,4.5
POV_DUN,1/13/22,34,18,26,0,4.5
POV_DUN,1/14/22,41,28,34.5,0,4.5
POV_DUN,1/15/22,28,-5,11.5,0,4.5
POV_DUN,1/16/22,4,-6,-1,0,4.5
POV_DUN,1/17/22,30,-4,13,0,4.5
POV_DUN,1/18/22,31,21,26,0,4.5
POV_DUN,1/19/22,28,5,16.5,0,4.5
POV_DUN,1/20/22,41,18,29.5,0,4.5
POV_DUN,1/21/22,16,-1,7.5,0,4.5
POV_DUN,1/22/22,13,-15,-1,0,4.5
POV_DUN,1/23/22,22,-14,4,0,4.5
POV_DUN,1/24/22,25,-5,10,0,4.5
POV_DUN,1/25/22,24,-6,9,0,4.5
POV_DUN,1/26/22,25,-2,11.5,0,4.5
POV_DUN,1/27/22,17,-9,4,0,4.5
POV_DUN,1/28/22,26,-1,12.5,0,4.5
POV_DUN,1/29/22,25,0,12.5,0,4.5
POV_DUN,1/30/22,10,-6,2,0,4.5
POV_DUN,1/31/22,19,-6,6.5,0,4.5
POV_DUN,2/1/22,28,0,14,0,4.5
POV_DUN,2/2/22,34,11,22.5,0,4.5
POV_DUN,2/3/22,39,27,33,0,4.5
POV_DUN,2/4/22,34,15,24.5,0,4.5
POV_DUN,2/5/22,17,10,13.5,0,4.5
POV_DUN,2/6/22,14,-6,4,0,4.5
POV_DUN,2/7/22,27,4,15.5,0,4.5
POV_DUN,2/8/22,38,11,24.5,0,4.5
POV_DUN,2/9/22,32,8,20,0,4.5
POV_DUN,2/10/22,45,17,31,0,4.5
POV_DUN,2/11/22,40,23,31.5,0,4.5
POV_DUN,2/12/22,48,25,36.5,0,4.5
POV_DUN,2/13/22,40,15,27.5,0,4.5
POV_DUN,2/14/22,18,1,9.5,0,4.5
POV_DUN,2/15/22,14,-4,5,0,4.5
POV_DUN,2/16/22,25,0,12.5,0,4.5
POV_DUN,2/17/22,46,25,35.5,0,4.5
POV_DUN,2/18/22,52,23,37.5,0,4.5
POV_DUN,2/19/22,25,11,18,0,4.5
POV_DUN,2/20/22,29,7,18,0,4.5
POV_DUN,2/21/22,36,10,23,0,4.5
POV_DUN,2/22/22,53,31,42,3,7.5
POV_DUN,2/23/22,55,40,47.5,8.5,16
POV_DUN,2/24/22,47,14,30.5,0,16
POV_DUN,2/25/22,26,14,20,0,16
POV_DUN,2/26/22,35,16,25.5,0,16
POV_DUN,2/27/22,26,15,20.5,0,16
POV_DUN,2/28/22,33,8,20.5,0,16
POV_DUN,3/1/22,29,8,18.5,0,16
POV_DUN,3/2/22,42,28,35,0,16
POV_DUN,3/3/22,39,20,29.5,0,16
POV_DUN,3/4/22,22,3,12.5,0,16
POV_DUN,3/5/22,31,8,19.5,0,16
POV_DUN,3/6/22,45,20,32.5,0,16
POV_DUN,3/7/22,69,33,51,12,28
POV_DUN,3/8/22,57,26,41.5,2.5,30.5
POV_DUN,3/9/22,34,23,28.5,0,30.5
POV_DUN,3/10/22,33,16,24.5,0,30.5
POV_DUN,3/11/22,43,19,31,0,30.5
POV_DUN,3/12/22,49,23,36,0,30.5
POV_DUN,3/13/22,23,13,18,0,30.5
POV_DUN,3/14/22,31,16,23.5,0,30.5
POV_DUN,3/15/22,48,27,37.5,0,30.5
POV_DUN,3/16/22,50,29,39.5,0.5,31
POV_DUN,3/17/22,62,31,46.5,7.5,38.5
POV_DUN,3/18/22,63,37,50,11,49.5
POV_DUN,3/19/22,70,39,54.5,15.5,65
POV_DUN,3/20/22,67,43,55,16,81
POV_DUN,3/21/22,44,30,37,0,81
POV_DUN,3/22/22,52,26,39,0,81
POV_DUN,3/23/22,43,27,35,0,81
POV_DUN,3/24/22,44,32,38,0,81
POV_DUN,3/25/22,56,36,46,7,88
POV_DUN,3/26/22,47,35,41,2,90
POV_DUN,3/27/22,44,28,36,0,90
POV_DUN,3/28/22,30,14,22,0,90
POV_DUN,3/29/22,19,14,16.5,0,90
POV_DUN,3/30/22,30,14,22,0,90
POV_DUN,3/31/22,48,19,33.5,0,90
POV_DUN,4/1/22,65,37,51,12,102
POV_DUN,4/2/22,40,28,34,0,102
POV_DUN,4/3/22,43,29,36,0,102
POV_DUN,4/4/22,40,32,36,0,102
POV_DUN,4/5/22,44,31,37.5,0,102
POV_DUN,4/6/22,62,36,49,10,112
POV_DUN,4/7/22,61,44,52.5,13.5,125.5
POV_DUN,4/8/22,49,40,44.5,5.5,131
POV_DUN,4/9/22,53,36,44.5,5.5,136.5
POV_DUN,4/10/22,47,32,39.5,0.5,137
POV_DUN,4/11/22,37,26,31.5,0,137
POV_DUN,4/12/22,62,32,47,8,145
POV_DUN,4/13/22,61,39,50,11,156
POV_DUN,4/14/22,74,51,62.5,23.5,179.5
POV_DUN,4/15/22,73,33,53,14,193.5
POV_DUN,4/16/22,62,37,49.5,10.5,204
POV_DUN,4/17/22,43,28,35.5,0,204
POV_DUN,4/18/22,42,23,32.5,0,204
