Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmean (degrees F)
MIL_COB,-78.7122,42.4614,1355,6/28/25,0.15,75.1
MIL_COB,-78.7122,42.4614,1355,6/29/25,0,68.2
MIL_COB,-78.7122,42.4614,1355,6/30/25,0,68.8
,,,,,,
MIL_CRO_1,-79.1719,42.3617,1430,1/1/25,0.28,38.4
MIL_CRO_1,-79.1719,42.3617,1430,1/2/25,0.55,30.7
MIL_CRO_1,-79.1719,42.3617,1430,1/3/25,0.23,25.6
MIL_CRO_1,-79.1719,42.3617,1430,1/4/25,0.32,22.1
MIL_CRO_1,-79.1719,42.3617,1430,1/5/25,0.05,18.5
MIL_CRO_1,-79.1719,42.3617,1430,1/6/25,0.03,18.4
MIL_CRO_1,-79.1719,42.3617,1430,1/7/25,0.04,17.5
MIL_CRO_1,-79.1719,42.3617,1430,1/8/25,0.04,18.5
MIL_CRO_1,-79.1719,42.3617,1430,1/9/25,0.05,14.5
MIL_CRO_1,-79.1719,42.3617,1430,1/10/25,0,15.6
MIL_CRO_1,-79.1719,42.3617,1430,1/11/25,0.11,19.2
MIL_CRO_1,-79.1719,42.3617,1430,1/12/25,0.01,20.9
MIL_CRO_1,-79.1719,42.3617,1430,1/13/25,0,26.9
MIL_CRO_1,-79.1719,42.3617,1430,1/14/25,0.21,20.4
MIL_CRO_1,-79.1719,42.3617,1430,1/15/25,0.3,15.4
MIL_CRO_1,-79.1719,42.3617,1430,1/16/25,0.12,16.3
MIL_CRO_1,-79.1719,42.3617,1430,1/17/25,0.27,20.4
MIL_CRO_1,-79.1719,42.3617,1430,1/18/25,0.03,31.5
MIL_CRO_1,-79.1719,42.3617,1430,1/19/25,0.2,24.6
MIL_CRO_1,-79.1719,42.3617,1430,1/20/25,0.16,13.9
MIL_CRO_1,-79.1719,42.3617,1430,1/21/25,0.21,4.1
MIL_CRO_1,-79.1719,42.3617,1430,1/22/25,0.02,0.3
MIL_CRO_1,-79.1719,42.3617,1430,1/23/25,0,2
MIL_CRO_1,-79.1719,42.3617,1430,1/24/25,0.05,16.4
MIL_CRO_1,-79.1719,42.3617,1430,1/25/25,0.03,11.3
MIL_CRO_1,-79.1719,42.3617,1430,1/26/25,0.01,20.2
MIL_CRO_1,-79.1719,42.3617,1430,1/27/25,0,21.7
MIL_CRO_1,-79.1719,42.3617,1430,1/28/25,0.12,23.6
MIL_CRO_1,-79.1719,42.3617,1430,1/29/25,0.04,28.3
MIL_CRO_1,-79.1719,42.3617,1430,1/30/25,0.06,25.3
MIL_CRO_1,-79.1719,42.3617,1430,1/31/25,0.03,28.2
MIL_CRO_1,-79.1719,42.3617,1430,2/1/25,0.71,24.2
MIL_CRO_1,-79.1719,42.3617,1430,2/2/25,0,11.3
MIL_CRO_1,-79.1719,42.3617,1430,2/3/25,0.08,24.6
MIL_CRO_1,-79.1719,42.3617,1430,2/4/25,0,35.5
MIL_CRO_1,-79.1719,42.3617,1430,2/5/25,0,21.3
MIL_CRO_1,-79.1719,42.3617,1430,2/6/25,0.23,23
MIL_CRO_1,-79.1719,42.3617,1430,2/7/25,0.08,26.1
MIL_CRO_1,-79.1719,42.3617,1430,2/8/25,0,14.6
MIL_CRO_1,-79.1719,42.3617,1430,2/9/25,0.17,19.6
MIL_CRO_1,-79.1719,42.3617,1430,2/10/25,0.03,20.2
MIL_CRO_1,-79.1719,42.3617,1430,2/11/25,0,18.1
MIL_CRO_1,-79.1719,42.3617,1430,2/12/25,0,20.1
MIL_CRO_1,-79.1719,42.3617,1430,2/13/25,0.28,26.2
MIL_CRO_1,-79.1719,42.3617,1430,2/14/25,0.22,24.8
MIL_CRO_1,-79.1719,42.3617,1430,2/15/25,0.02,19.5
MIL_CRO_1,-79.1719,42.3617,1430,2/16/25,0.56,27.8
MIL_CRO_1,-79.1719,42.3617,1430,2/17/25,0.38,23.9
MIL_CRO_1,-79.1719,42.3617,1430,2/18/25,0.11,10.5
MIL_CRO_1,-79.1719,42.3617,1430,2/19/25,0,7.2
MIL_CRO_1,-79.1719,42.3617,1430,2/20/25,0.03,10.6
MIL_CRO_1,-79.1719,42.3617,1430,2/21/25,0.19,14.7
MIL_CRO_1,-79.1719,42.3617,1430,2/22/25,0.03,16.8
MIL_CRO_1,-79.1719,42.3617,1430,2/23/25,0,25.4
MIL_CRO_1,-79.1719,42.3617,1430,2/24/25,0,28.8
MIL_CRO_1,-79.1719,42.3617,1430,2/25/25,0.05,38.5
MIL_CRO_1,-79.1719,42.3617,1430,2/26/25,0.05,36
MIL_CRO_1,-79.1719,42.3617,1430,2/27/25,0.12,36
MIL_CRO_1,-79.1719,42.3617,1430,2/28/25,0.29,34.5
MIL_CRO_1,-79.1719,42.3617,1430,3/1/25,0.11,35
MIL_CRO_1,-79.1719,42.3617,1430,3/2/25,0.06,16.4
MIL_CRO_1,-79.1719,42.3617,1430,3/3/25,0,14.7
MIL_CRO_1,-79.1719,42.3617,1430,3/4/25,0,26.7
MIL_CRO_1,-79.1719,42.3617,1430,3/5/25,0.24,46.3
MIL_CRO_1,-79.1719,42.3617,1430,3/6/25,0.27,42.9
MIL_CRO_1,-79.1719,42.3617,1430,3/7/25,0.07,26.6
MIL_CRO_1,-79.1719,42.3617,1430,3/8/25,0,28.2
MIL_CRO_1,-79.1719,42.3617,1430,3/9/25,0,26.4
MIL_CRO_1,-79.1719,42.3617,1430,3/10/25,0,37.7
MIL_CRO_1,-79.1719,42.3617,1430,3/11/25,0,45.3
MIL_CRO_1,-79.1719,42.3617,1430,3/12/25,0,41.7
MIL_CRO_1,-79.1719,42.3617,1430,3/13/25,0,32.4
MIL_CRO_1,-79.1719,42.3617,1430,3/14/25,0,40.2
MIL_CRO_1,-79.1719,42.3617,1430,3/15/25,0,51.8
MIL_CRO_1,-79.1719,42.3617,1430,3/16/25,0.06,56
MIL_CRO_1,-79.1719,42.3617,1430,3/17/25,0.23,48.8
MIL_CRO_1,-79.1719,42.3617,1430,3/18/25,0,28.8
MIL_CRO_1,-79.1719,42.3617,1430,3/19/25,0,46.9
MIL_CRO_1,-79.1719,42.3617,1430,3/20/25,0,59.7
MIL_CRO_1,-79.1719,42.3617,1430,3/21/25,0.07,40.9
MIL_CRO_1,-79.1719,42.3617,1430,3/22/25,0,36.7
MIL_CRO_1,-79.1719,42.3617,1430,3/23/25,0.18,31.1
MIL_CRO_1,-79.1719,42.3617,1430,3/24/25,0.13,32
MIL_CRO_1,-79.1719,42.3617,1430,3/25/25,0,38.7
MIL_CRO_1,-79.1719,42.3617,1430,3/26/25,0.07,31.7
MIL_CRO_1,-79.1719,42.3617,1430,3/27/25,0.08,25.5
MIL_CRO_1,-79.1719,42.3617,1430,3/28/25,0.02,35.9
MIL_CRO_1,-79.1719,42.3617,1430,3/29/25,0.37,48.6
MIL_CRO_1,-79.1719,42.3617,1430,3/30/25,0.27,50.3
MIL_CRO_1,-79.1719,42.3617,1430,3/31/25,0.51,53.5
MIL_CRO_1,-79.1719,42.3617,1430,4/1/25,0.01,42.7
MIL_CRO_1,-79.1719,42.3617,1430,4/2/25,0,33.6
MIL_CRO_1,-79.1719,42.3617,1430,4/3/25,0.98,45.3
MIL_CRO_1,-79.1719,42.3617,1430,4/4/25,0,53.4
MIL_CRO_1,-79.1719,42.3617,1430,4/5/25,0.23,47.5
MIL_CRO_1,-79.1719,42.3617,1430,4/6/25,0.37,47.4
MIL_CRO_1,-79.1719,42.3617,1430,4/7/25,0.04,32.9
MIL_CRO_1,-79.1719,42.3617,1430,4/8/25,0.09,34.4
MIL_CRO_1,-79.1719,42.3617,1430,4/9/25,0,25.1
MIL_CRO_1,-79.1719,42.3617,1430,4/10/25,0.05,31.5
MIL_CRO_1,-79.1719,42.3617,1430,4/11/25,0.32,36
MIL_CRO_1,-79.1719,42.3617,1430,4/12/25,0,35.7
MIL_CRO_1,-79.1719,42.3617,1430,4/13/25,0,35.9
MIL_CRO_1,-79.1719,42.3617,1430,4/14/25,0.03,44.3
MIL_CRO_1,-79.1719,42.3617,1430,4/15/25,0,55.3
MIL_CRO_1,-79.1719,42.3617,1430,4/16/25,0.42,39.9
MIL_CRO_1,-79.1719,42.3617,1430,4/17/25,0.01,31.1
MIL_CRO_1,-79.1719,42.3617,1430,4/18/25,0,42.2
MIL_CRO_1,-79.1719,42.3617,1430,4/19/25,0.26,59.6
MIL_CRO_1,-79.1719,42.3617,1430,4/20/25,0.32,52.6
MIL_CRO_1,-79.1719,42.3617,1430,4/21/25,0,47.4
MIL_CRO_1,-79.1719,42.3617,1430,4/22/25,0.55,57.3
MIL_CRO_1,-79.1719,42.3617,1430,4/23/25,0,47.5
MIL_CRO_1,-79.1719,42.3617,1430,4/24/25,0,55.6
MIL_CRO_1,-79.1719,42.3617,1430,4/25/25,0,65.3
MIL_CRO_1,-79.1719,42.3617,1430,4/26/25,0.85,59.3
MIL_CRO_1,-79.1719,42.3617,1430,4/27/25,0,44.8
MIL_CRO_1,-79.1719,42.3617,1430,4/28/25,0,46.1
MIL_CRO_1,-79.1719,42.3617,1430,4/29/25,0,57.1
MIL_CRO_1,-79.1719,42.3617,1430,4/30/25,0.43,58.5
MIL_CRO_1,-79.1719,42.3617,1430,5/1/25,0,47.7
MIL_CRO_1,-79.1719,42.3617,1430,5/2/25,0.4,62.5
MIL_CRO_1,-79.1719,42.3617,1430,5/3/25,0.48,56.9
MIL_CRO_1,-79.1719,42.3617,1430,5/4/25,0.53,48.8
MIL_CRO_1,-79.1719,42.3617,1430,5/5/25,0.13,53.6
MIL_CRO_1,-79.1719,42.3617,1430,5/6/25,0.24,60.8
MIL_CRO_1,-79.1719,42.3617,1430,5/7/25,0.01,56.8
MIL_CRO_1,-79.1719,42.3617,1430,5/8/25,0,55.1
MIL_CRO_1,-79.1719,42.3617,1430,5/9/25,0,41.8
MIL_CRO_1,-79.1719,42.3617,1430,5/10/25,0,45
MIL_CRO_1,-79.1719,42.3617,1430,5/11/25,0,54
MIL_CRO_1,-79.1719,42.3617,1430,5/12/25,0,55.5
MIL_CRO_1,-79.1719,42.3617,1430,5/13/25,0,67.3
MIL_CRO_1,-79.1719,42.3617,1430,5/14/25,0.14,65.2
MIL_CRO_1,-79.1719,42.3617,1430,5/15/25,0,63
MIL_CRO_1,-79.1719,42.3617,1430,5/16/25,0.76,67.9
MIL_CRO_1,-79.1719,42.3617,1430,5/17/25,0.04,69.1
MIL_CRO_1,-79.1719,42.3617,1430,5/18/25,0.07,61.3
MIL_CRO_1,-79.1719,42.3617,1430,5/19/25,0,49.8
MIL_CRO_1,-79.1719,42.3617,1430,5/20/25,0,45.5
MIL_CRO_1,-79.1719,42.3617,1430,5/21/25,0.52,49.6
MIL_CRO_1,-79.1719,42.3617,1430,5/22/25,0.77,52
MIL_CRO_1,-79.1719,42.3617,1430,5/23/25,0.44,48.3
MIL_CRO_1,-79.1719,42.3617,1430,5/24/25,0.1,47.9
MIL_CRO_1,-79.1719,42.3617,1430,5/25/25,0.02,44.5
MIL_CRO_1,-79.1719,42.3617,1430,5/26/25,0,49.4
MIL_CRO_1,-79.1719,42.3617,1430,5/27/25,0,54.4
MIL_CRO_1,-79.1719,42.3617,1430,5/28/25,0,59.2
MIL_CRO_1,-79.1719,42.3617,1430,5/29/25,0.38,53.1
MIL_CRO_1,-79.1719,42.3617,1430,5/30/25,0,57.6
MIL_CRO_1,-79.1719,42.3617,1430,5/31/25,0.09,57.5
MIL_CRO_1,-79.1719,42.3617,1430,6/1/25,0.29,45.4
MIL_CRO_1,-79.1719,42.3617,1430,6/2/25,0,48.1
MIL_CRO_1,-79.1719,42.3617,1430,6/3/25,0,55.7
MIL_CRO_1,-79.1719,42.3617,1430,6/4/25,0,67.7
MIL_CRO_1,-79.1719,42.3617,1430,6/5/25,0,72.1
MIL_CRO_1,-79.1719,42.3617,1430,6/6/25,0.99,69.4
MIL_CRO_1,-79.1719,42.3617,1430,6/7/25,0.06,65.9
MIL_CRO_1,-79.1719,42.3617,1430,6/8/25,0,63.4
MIL_CRO_1,-79.1719,42.3617,1430,6/9/25,0.09,63.8
MIL_CRO_1,-79.1719,42.3617,1430,6/10/25,1.21,65
MIL_CRO_1,-79.1719,42.3617,1430,6/11/25,0,61.5
MIL_CRO_1,-79.1719,42.3617,1430,6/12/25,0,67
MIL_CRO_1,-79.1719,42.3617,1430,6/13/25,0,63.6
MIL_CRO_1,-79.1719,42.3617,1430,6/14/25,0.25,65
MIL_CRO_1,-79.1719,42.3617,1430,6/15/25,0,63.8
MIL_CRO_1,-79.1719,42.3617,1430,6/16/25,0,67.3
MIL_CRO_1,-79.1719,42.3617,1430,6/17/25,0,68
MIL_CRO_1,-79.1719,42.3617,1430,6/18/25,0.02,70.7
MIL_CRO_1,-79.1719,42.3617,1430,6/19/25,2.5,71.2
MIL_CRO_1,-79.1719,42.3617,1430,6/20/25,0.44,66.7
MIL_CRO_1,-79.1719,42.3617,1430,6/21/25,0,66.6
MIL_CRO_1,-79.1719,42.3617,1430,6/22/25,0,74.8
MIL_CRO_1,-79.1719,42.3617,1430,6/23/25,0,78
MIL_CRO_1,-79.1719,42.3617,1430,6/24/25,0,78.5
MIL_CRO_1,-79.1719,42.3617,1430,6/25/25,0,77.8
MIL_CRO_1,-79.1719,42.3617,1430,6/26/25,0,75.6
MIL_CRO_1,-79.1719,42.3617,1430,6/27/25,0.09,74.4
MIL_CRO_1,-79.1719,42.3617,1430,6/28/25,0.86,76.4
MIL_CRO_1,-79.1719,42.3617,1430,6/29/25,0,68.1
MIL_CRO_1,-79.1719,42.3617,1430,6/30/25,0,69.5
,,,,,,
MIL_CRO_2,-79.1458,42.3747,1483,1/1/25,0.28,38.2
MIL_CRO_2,-79.1458,42.3747,1483,1/2/25,0.52,30.6
MIL_CRO_2,-79.1458,42.3747,1483,1/3/25,0.18,25.5
MIL_CRO_2,-79.1458,42.3747,1483,1/4/25,0.35,21.7
MIL_CRO_2,-79.1458,42.3747,1483,1/5/25,0.05,18
MIL_CRO_2,-79.1458,42.3747,1483,1/6/25,0.02,18.1
MIL_CRO_2,-79.1458,42.3747,1483,1/7/25,0.03,17.3
MIL_CRO_2,-79.1458,42.3747,1483,1/8/25,0.03,18
MIL_CRO_2,-79.1458,42.3747,1483,1/9/25,0.04,14.1
MIL_CRO_2,-79.1458,42.3747,1483,1/10/25,0,15.1
MIL_CRO_2,-79.1458,42.3747,1483,1/11/25,0.1,19.1
MIL_CRO_2,-79.1458,42.3747,1483,1/12/25,0.01,20.7
MIL_CRO_2,-79.1458,42.3747,1483,1/13/25,0,26.5
MIL_CRO_2,-79.1458,42.3747,1483,1/14/25,0.22,20.2
MIL_CRO_2,-79.1458,42.3747,1483,1/15/25,0.31,15.2
MIL_CRO_2,-79.1458,42.3747,1483,1/16/25,0.13,16.1
MIL_CRO_2,-79.1458,42.3747,1483,1/17/25,0.27,20.1
MIL_CRO_2,-79.1458,42.3747,1483,1/18/25,0.03,31.2
MIL_CRO_2,-79.1458,42.3747,1483,1/19/25,0.2,24.4
MIL_CRO_2,-79.1458,42.3747,1483,1/20/25,0.16,13.5
MIL_CRO_2,-79.1458,42.3747,1483,1/21/25,0.24,3.7
MIL_CRO_2,-79.1458,42.3747,1483,1/22/25,0.03,0.1
MIL_CRO_2,-79.1458,42.3747,1483,1/23/25,0,1.8
MIL_CRO_2,-79.1458,42.3747,1483,1/24/25,0.06,16.1
MIL_CRO_2,-79.1458,42.3747,1483,1/25/25,0.03,11.2
MIL_CRO_2,-79.1458,42.3747,1483,1/26/25,0.02,19.9
MIL_CRO_2,-79.1458,42.3747,1483,1/27/25,0,21.4
MIL_CRO_2,-79.1458,42.3747,1483,1/28/25,0.11,23.3
MIL_CRO_2,-79.1458,42.3747,1483,1/29/25,0.03,27.9
MIL_CRO_2,-79.1458,42.3747,1483,1/30/25,0.06,25.2
MIL_CRO_2,-79.1458,42.3747,1483,1/31/25,0.05,28.1
MIL_CRO_2,-79.1458,42.3747,1483,2/1/25,0.72,24.1
MIL_CRO_2,-79.1458,42.3747,1483,2/2/25,0,11
MIL_CRO_2,-79.1458,42.3747,1483,2/3/25,0.07,24.4
MIL_CRO_2,-79.1458,42.3747,1483,2/4/25,0,35.3
MIL_CRO_2,-79.1458,42.3747,1483,2/5/25,0,21
MIL_CRO_2,-79.1458,42.3747,1483,2/6/25,0.21,22.7
MIL_CRO_2,-79.1458,42.3747,1483,2/7/25,0.08,25.9
MIL_CRO_2,-79.1458,42.3747,1483,2/8/25,0,14.2
MIL_CRO_2,-79.1458,42.3747,1483,2/9/25,0.19,19.3
MIL_CRO_2,-79.1458,42.3747,1483,2/10/25,0.04,19.9
MIL_CRO_2,-79.1458,42.3747,1483,2/11/25,0,17.6
MIL_CRO_2,-79.1458,42.3747,1483,2/12/25,0,19.9
MIL_CRO_2,-79.1458,42.3747,1483,2/13/25,0.27,25.9
MIL_CRO_2,-79.1458,42.3747,1483,2/14/25,0.21,24.8
MIL_CRO_2,-79.1458,42.3747,1483,2/15/25,0.01,19.2
MIL_CRO_2,-79.1458,42.3747,1483,2/16/25,0.6,27.8
MIL_CRO_2,-79.1458,42.3747,1483,2/17/25,0.39,23.7
MIL_CRO_2,-79.1458,42.3747,1483,2/18/25,0.13,10.1
MIL_CRO_2,-79.1458,42.3747,1483,2/19/25,0,6.8
MIL_CRO_2,-79.1458,42.3747,1483,2/20/25,0.03,10.3
MIL_CRO_2,-79.1458,42.3747,1483,2/21/25,0.22,14.4
MIL_CRO_2,-79.1458,42.3747,1483,2/22/25,0.03,16.6
MIL_CRO_2,-79.1458,42.3747,1483,2/23/25,0,25.2
MIL_CRO_2,-79.1458,42.3747,1483,2/24/25,0,28.7
MIL_CRO_2,-79.1458,42.3747,1483,2/25/25,0.04,38.4
MIL_CRO_2,-79.1458,42.3747,1483,2/26/25,0.04,35.9
MIL_CRO_2,-79.1458,42.3747,1483,2/27/25,0.11,36
MIL_CRO_2,-79.1458,42.3747,1483,2/28/25,0.29,34.5
MIL_CRO_2,-79.1458,42.3747,1483,3/1/25,0.1,34.8
MIL_CRO_2,-79.1458,42.3747,1483,3/2/25,0.06,16.2
MIL_CRO_2,-79.1458,42.3747,1483,3/3/25,0,14.5
MIL_CRO_2,-79.1458,42.3747,1483,3/4/25,0,26.2
MIL_CRO_2,-79.1458,42.3747,1483,3/5/25,0.23,45.6
MIL_CRO_2,-79.1458,42.3747,1483,3/6/25,0.26,42.8
MIL_CRO_2,-79.1458,42.3747,1483,3/7/25,0.07,26.5
MIL_CRO_2,-79.1458,42.3747,1483,3/8/25,0,28
MIL_CRO_2,-79.1458,42.3747,1483,3/9/25,0,26.3
MIL_CRO_2,-79.1458,42.3747,1483,3/10/25,0,37.3
MIL_CRO_2,-79.1458,42.3747,1483,3/11/25,0,45.2
MIL_CRO_2,-79.1458,42.3747,1483,3/12/25,0,41.5
MIL_CRO_2,-79.1458,42.3747,1483,3/13/25,0,32.6
MIL_CRO_2,-79.1458,42.3747,1483,3/14/25,0,40.4
MIL_CRO_2,-79.1458,42.3747,1483,3/15/25,0,51.6
MIL_CRO_2,-79.1458,42.3747,1483,3/16/25,0.05,55.6
MIL_CRO_2,-79.1458,42.3747,1483,3/17/25,0.22,48.5
MIL_CRO_2,-79.1458,42.3747,1483,3/18/25,0,28.6
MIL_CRO_2,-79.1458,42.3747,1483,3/19/25,0,46.5
MIL_CRO_2,-79.1458,42.3747,1483,3/20/25,0,59.1
MIL_CRO_2,-79.1458,42.3747,1483,3/21/25,0.06,40.7
MIL_CRO_2,-79.1458,42.3747,1483,3/22/25,0,36.5
MIL_CRO_2,-79.1458,42.3747,1483,3/23/25,0.19,30.8
MIL_CRO_2,-79.1458,42.3747,1483,3/24/25,0.13,31.7
MIL_CRO_2,-79.1458,42.3747,1483,3/25/25,0,38.6
MIL_CRO_2,-79.1458,42.3747,1483,3/26/25,0.06,31.5
MIL_CRO_2,-79.1458,42.3747,1483,3/27/25,0.07,25.3
MIL_CRO_2,-79.1458,42.3747,1483,3/28/25,0.02,35.6
MIL_CRO_2,-79.1458,42.3747,1483,3/29/25,0.35,48.2
MIL_CRO_2,-79.1458,42.3747,1483,3/30/25,0.25,50.1
MIL_CRO_2,-79.1458,42.3747,1483,3/31/25,0.48,53.6
MIL_CRO_2,-79.1458,42.3747,1483,4/1/25,0.02,42.5
MIL_CRO_2,-79.1458,42.3747,1483,4/2/25,0,33.3
MIL_CRO_2,-79.1458,42.3747,1483,4/3/25,0.99,44.9
MIL_CRO_2,-79.1458,42.3747,1483,4/4/25,0,53.2
MIL_CRO_2,-79.1458,42.3747,1483,4/5/25,0.23,47.2
MIL_CRO_2,-79.1458,42.3747,1483,4/6/25,0.35,47
MIL_CRO_2,-79.1458,42.3747,1483,4/7/25,0.04,32.9
MIL_CRO_2,-79.1458,42.3747,1483,4/8/25,0.11,34.2
MIL_CRO_2,-79.1458,42.3747,1483,4/9/25,0,25
MIL_CRO_2,-79.1458,42.3747,1483,4/10/25,0.05,31
MIL_CRO_2,-79.1458,42.3747,1483,4/11/25,0.31,35.8
MIL_CRO_2,-79.1458,42.3747,1483,4/12/25,0,35.6
MIL_CRO_2,-79.1458,42.3747,1483,4/13/25,0,36
MIL_CRO_2,-79.1458,42.3747,1483,4/14/25,0.02,44.1
MIL_CRO_2,-79.1458,42.3747,1483,4/15/25,0,55
MIL_CRO_2,-79.1458,42.3747,1483,4/16/25,0.39,39.7
MIL_CRO_2,-79.1458,42.3747,1483,4/17/25,0,30.7
MIL_CRO_2,-79.1458,42.3747,1483,4/18/25,0,41.7
MIL_CRO_2,-79.1458,42.3747,1483,4/19/25,0.25,58.8
MIL_CRO_2,-79.1458,42.3747,1483,4/20/25,0.29,52.3
MIL_CRO_2,-79.1458,42.3747,1483,4/21/25,0,47.1
MIL_CRO_2,-79.1458,42.3747,1483,4/22/25,0.58,57.1
MIL_CRO_2,-79.1458,42.3747,1483,4/23/25,0,47.5
MIL_CRO_2,-79.1458,42.3747,1483,4/24/25,0,55
MIL_CRO_2,-79.1458,42.3747,1483,4/25/25,0,64.9
MIL_CRO_2,-79.1458,42.3747,1483,4/26/25,0.79,59.1
MIL_CRO_2,-79.1458,42.3747,1483,4/27/25,0,44.4
MIL_CRO_2,-79.1458,42.3747,1483,4/28/25,0,45.7
MIL_CRO_2,-79.1458,42.3747,1483,4/29/25,0,56.5
MIL_CRO_2,-79.1458,42.3747,1483,4/30/25,0.33,58.3
MIL_CRO_2,-79.1458,42.3747,1483,5/1/25,0,47.6
MIL_CRO_2,-79.1458,42.3747,1483,5/2/25,0.41,62.1
MIL_CRO_2,-79.1458,42.3747,1483,5/3/25,0.49,56.7
MIL_CRO_2,-79.1458,42.3747,1483,5/4/25,0.51,48.6
MIL_CRO_2,-79.1458,42.3747,1483,5/5/25,0.16,53.5
MIL_CRO_2,-79.1458,42.3747,1483,5/6/25,0.18,60.8
MIL_CRO_2,-79.1458,42.3747,1483,5/7/25,0.01,56.7
MIL_CRO_2,-79.1458,42.3747,1483,5/8/25,0,54.9
MIL_CRO_2,-79.1458,42.3747,1483,5/9/25,0,41.6
MIL_CRO_2,-79.1458,42.3747,1483,5/10/25,0,44.8
MIL_CRO_2,-79.1458,42.3747,1483,5/11/25,0,53.6
MIL_CRO_2,-79.1458,42.3747,1483,5/12/25,0,55.2
MIL_CRO_2,-79.1458,42.3747,1483,5/13/25,0,67.1
MIL_CRO_2,-79.1458,42.3747,1483,5/14/25,0.19,64.7
MIL_CRO_2,-79.1458,42.3747,1483,5/15/25,0,62.7
MIL_CRO_2,-79.1458,42.3747,1483,5/16/25,0.86,67.7
MIL_CRO_2,-79.1458,42.3747,1483,5/17/25,0.06,68.8
MIL_CRO_2,-79.1458,42.3747,1483,5/18/25,0.07,61.1
MIL_CRO_2,-79.1458,42.3747,1483,5/19/25,0,49.7
MIL_CRO_2,-79.1458,42.3747,1483,5/20/25,0,45.2
MIL_CRO_2,-79.1458,42.3747,1483,5/21/25,0.54,49.4
MIL_CRO_2,-79.1458,42.3747,1483,5/22/25,0.77,51.8
MIL_CRO_2,-79.1458,42.3747,1483,5/23/25,0.45,48.3
MIL_CRO_2,-79.1458,42.3747,1483,5/24/25,0.11,47.8
MIL_CRO_2,-79.1458,42.3747,1483,5/25/25,0.03,44.3
MIL_CRO_2,-79.1458,42.3747,1483,5/26/25,0,49.3
MIL_CRO_2,-79.1458,42.3747,1483,5/27/25,0,54.2
MIL_CRO_2,-79.1458,42.3747,1483,5/28/25,0,59.2
MIL_CRO_2,-79.1458,42.3747,1483,5/29/25,0.37,53
MIL_CRO_2,-79.1458,42.3747,1483,5/30/25,0,57.5
MIL_CRO_2,-79.1458,42.3747,1483,5/31/25,0.12,57.3
MIL_CRO_2,-79.1458,42.3747,1483,6/1/25,0.31,45
MIL_CRO_2,-79.1458,42.3747,1483,6/2/25,0,47.9
MIL_CRO_2,-79.1458,42.3747,1483,6/3/25,0,55.5
MIL_CRO_2,-79.1458,42.3747,1483,6/4/25,0,67.6
MIL_CRO_2,-79.1458,42.3747,1483,6/5/25,0,71.8
MIL_CRO_2,-79.1458,42.3747,1483,6/6/25,1.04,69.3
MIL_CRO_2,-79.1458,42.3747,1483,6/7/25,0.06,65.8
MIL_CRO_2,-79.1458,42.3747,1483,6/8/25,0,63.2
MIL_CRO_2,-79.1458,42.3747,1483,6/9/25,0.06,63.5
MIL_CRO_2,-79.1458,42.3747,1483,6/10/25,1.23,64.7
MIL_CRO_2,-79.1458,42.3747,1483,6/11/25,0,61.2
MIL_CRO_2,-79.1458,42.3747,1483,6/12/25,0,66.7
MIL_CRO_2,-79.1458,42.3747,1483,6/13/25,0,63.2
MIL_CRO_2,-79.1458,42.3747,1483,6/14/25,0.18,65
MIL_CRO_2,-79.1458,42.3747,1483,6/15/25,0,63.6
MIL_CRO_2,-79.1458,42.3747,1483,6/16/25,0,67.3
MIL_CRO_2,-79.1458,42.3747,1483,6/17/25,0,68.1
MIL_CRO_2,-79.1458,42.3747,1483,6/18/25,0.01,70.4
MIL_CRO_2,-79.1458,42.3747,1483,6/19/25,2.73,70.9
MIL_CRO_2,-79.1458,42.3747,1483,6/20/25,0.43,66.6
MIL_CRO_2,-79.1458,42.3747,1483,6/21/25,0,66.5
MIL_CRO_2,-79.1458,42.3747,1483,6/22/25,0,74.8
MIL_CRO_2,-79.1458,42.3747,1483,6/23/25,0,77.8
MIL_CRO_2,-79.1458,42.3747,1483,6/24/25,0,78.1
MIL_CRO_2,-79.1458,42.3747,1483,6/25/25,0,77.7
MIL_CRO_2,-79.1458,42.3747,1483,6/26/25,0,75.3
MIL_CRO_2,-79.1458,42.3747,1483,6/27/25,0.13,74.2
MIL_CRO_2,-79.1458,42.3747,1483,6/28/25,1.25,76.3
MIL_CRO_2,-79.1458,42.3747,1483,6/29/25,0,68.2
MIL_CRO_2,-79.1458,42.3747,1483,6/30/25,0,69.2
,,,,,,
MIL_TEL,-78.7161,42.3294,1588,1/1/25,0.25,37.5
MIL_TEL,-78.7161,42.3294,1588,1/2/25,0.36,29.6
MIL_TEL,-78.7161,42.3294,1588,1/3/25,0.08,23.7
MIL_TEL,-78.7161,42.3294,1588,1/4/25,0.23,20.2
MIL_TEL,-78.7161,42.3294,1588,1/5/25,0.16,16.9
MIL_TEL,-78.7161,42.3294,1588,1/6/25,0.02,17
MIL_TEL,-78.7161,42.3294,1588,1/7/25,0.02,15.1
MIL_TEL,-78.7161,42.3294,1588,1/8/25,0.11,16.6
MIL_TEL,-78.7161,42.3294,1588,1/9/25,0.02,12.2
MIL_TEL,-78.7161,42.3294,1588,1/10/25,0,13.7
MIL_TEL,-78.7161,42.3294,1588,1/11/25,0.1,18.6
MIL_TEL,-78.7161,42.3294,1588,1/12/25,0,21.1
