Year,What is the Trap Name?,Which pest are you recording for?,Crop,Other Crop,State or Province,Date trap was checked?,How many moths were in the trap this week?,Latitude,Longitude,,,,,,,
2020,Bothwell,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,8,42.641,-81.896,,,,,,,
2020,Bothwell-PH,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,486,42.676,-81.929,,,,,,,
2020,Bradish,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,182,42.823,-81.229,,,,,,,
2020,Brinston,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,57,44.977,-75.354,,,,,,,
2020,BW Home,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,399,43.611,-81.405,,,,,,,
2020,Camlachie ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,70,43.029,-82.111,,,,,,,
2020,Carp,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,89,45.359,-76.069,,,,,,,
2020,Carrière,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,230,45.566,-74.216,,,,,,,
2020,Chatsworth,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,125,44.489,-80.926,,,,,,,
2020,Chaumont,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,60,45.769,-73.851,,,,,,,
2020,Clachan,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,6,42.608,-81.804,,,,,,,
2020,Clark farming ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,439,42.989,-79.955,,,,,,,
2020,"Clevenger 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,41.349,-84.480,,,,,,,
2020,"Clevenger 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.349,-84.480,,,,,,,
2020,"Clevenger 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.349,-84.480,,,,,,,
2020,"Clevenger 4
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,41.349,-84.480,,,,,,,
2020,"Clevenger 5
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,41.349,-84.480,,,,,,,
2020,Conlin ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,23,44.891,-75.419,,,,,,,
2020,Cowden ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,132,43.511,-80.350,,,,,,,
2020,Creekedge ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,340,43.653,-80.486,,,,,,,
2020,creighton,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,77,44.229,-76.772,,,,,,,
2020,Crête,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,368,45.111,-74.026,,,,,,,
2020,Curvinglane 8/17,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,268,45.348,-76.138,,,,,,,
2020,"Custer 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,40.106,-84.690,,,,,,,
2020,"Custer 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,40.106,-84.690,,,,,,,
2020,"Custer 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,40.106,-84.690,,,,,,,
2020,D Home,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,1018,43.773,-81.466,,,,,,,
2020,D Westfield,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,182,43.811,-81.492,,,,,,,
2020,Daoust,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,190,45.564,-74.287,,,,,,,
2020,David Cronin 1,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,0,43.538,-81.289,,,,,,,
2020,David Cronin 2,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,750,43.540,-81.288,,,,,,,
2020,DeBlock Trap 1,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,739,43.575,-81.244,,,,,,,
2020,DeBlock Trap 2,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,132,43.577,-81.249,,,,,,,
2020,"Dehaas 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,12,41.724,-81.216,,,,,,,
2020,"Dehaas 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,6,41.724,-81.216,,,,,,,
2020,Delhi,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,553,42.828,-80.495,,,,,,,
2020,Delhi,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,553,42.828,-80.495,,,,,,,
2020,Derepentigny (St-Barbe),Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,196,45.142,-74.233,,,,,,,
2020,Deschamps,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,202,45.287,-73.980,,,,,,,
2020,Desjardin,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,65,45.581,-73.953,,,,,,,
2020,Double LL A Ryan ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,355,45.364,-76.340,,,,,,,
2020,Double LL D Murphy ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,181,45.472,-76.178,,,,,,,
2020,Downie,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,64,43.310,-81.086,,,,,,,
2020,Duffin,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,253,43.053,-81.115,,,,,,,
2020,Dumouchel,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,100,45.209,-73.907,,,,,,,
2020,Dunedin,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,63,44.295,-80.191,,,,,,,
2020,Dunedin,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,63,44.295,-80.191,,,,,,,
2020,F Home,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,98,43.551,-81.238,,,,,,,
2020,Fletchdale,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,168,42.874,-81.116,,,,,,,
2020,Forget,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,150,45.826,-74.022,,,,,,,
2020,Foster,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,253,42.818,-81.007,,,,,,,
2020,Fred Martin,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,750,43.597,-80.480,,,,,,,
2020,FS Partner site -1,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,614,43.689,-80.199,,,,,,,
2020,FS Partners Field -2,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,311,43.688,-80.196,,,,,,,
2020,FS-E-E of StGeorgeWBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,57,43.249,-80.130,,,,,,,
2020,FS-E-E of WaterdownWBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,117,43.339,-79.934,,,,,,,
2020,FS-E-WaterdownWBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,113,43.341,-79.921,,,,,,,
2020,"FS-M-AyrWBC
",Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,264,43.315,-80.458,,,,,,,
2020,FS-M-Delhi-1WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,245,42.873,-80.508,,,,,,,
2020,"FS-M-Delhi-2WBC
",Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,193,42.844,-80.528,,,,,,,
2020,FS-M-Delhi-3WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,4,42.823,-80.491,,,,,,,
2020,FS-M-Delhi-4WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,168,42.810,-80.525,,,,,,,
2020,FS-M-Glen Morris-1WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,705,43.256,-80.377,,,,,,,
2020,FS-M-Glen Morris-2WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,437,43.241,-80.364,,,,,,,
2020,FS-NE-E of Milton-1WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,763,43.508,-79.745,,,,,,,
2020,FS-NE-E of Milton-2WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,256,43.522,-79.770,,,,,,,
2020,FS-SE-E of ParisWBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,420,43.197,-80.337,,,,,,,
2020,FS-S-Princeton-2WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,107,43.202,-80.529,,,,,,,
2020,FSS-Princeton-3WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,175,43.183,-80.520,,,,,,,
2020,FS-S-S of PrincetonWBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,186,43.157,-80.450,,,,,,,
2020,FS-SW-S of SalfordWBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,97,42.955,-80.819,,,,,,,
2020,FS-SW-S of Woodstock-1WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,210,43.046,-80.740,,,,,,,
2020,FS-SW-S of Woodstock-2WBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,101,43.082,-80.790,,,,,,,
2020,FS-W-W of New DundeeWBC,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,364,43.361,-80.605,,,,,,,
2020,"Gahler 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.356,-83.122,,,,,,,
2020,"Gahler 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,10,41.356,-83.122,,,,,,,
2020,Gillis,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,77,43.127,-81.302,,,,,,,
2020,Glencoe,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,259,42.774,-81.810,,,,,,,
2020,Gracey SR,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,39,42.203,-82.504,,,,,,,
2020,Graham Snyder,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,632,43.567,-80.379,,,,,,,
2020,Grandridge Ken’s,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,664,43.599,-80.459,,,,,,,
2020,Grey Barn,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,152,42.754,-81.047,,,,,,,
2020,Grootendorst,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,248,43.523,-80.377,,,,,,,
2020,Gruer,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,333,45.128,-73.975,,,,,,,
2020,Harrow AAFC east trap,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,0,42.029,-82.893,,,,,,,
2020,Harrow AAFC west trap,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,0,42.029,-82.895,,,,,,,
2020,"Hartschuh 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,40.827,-82.993,,,,,,,
2020,"Hartschuh 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,40.827,-82.993,,,,,,,
2020,Hepburn WBC,Western Bean Cutworm (WBC),Sweet Corn,,ON,8/4/20,67,42.714,-81.183,,,,,,,
2020,Hilltone Dobbs big ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,222,45.373,-76.260,,,,,,,
2020,Holden 1,Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,40.604,-83.880,,,,,,,
2020,"Holden 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,40.604,-83.880,,,,,,,
2020,Holden 3,Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,13,40.604,-83.880,,,,,,,
2020,Holden 4,Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,40.604,-83.880,,,,,,,
2020,Holmes Agro,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,97,43.915,-80.168,,,,,,,
2020,Hoover HK,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,208,44.491,-80.630,,,,,,,
2020,Hwy 77,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,31,42.205,-82.551,,,,,,,
2020,Jameson HK,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,67,44.211,-80.257,,,,,,,
2020,"Jasinski
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,39.891,-83.677,,,,,,,
2020,Joe Egli,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,0,43.394,-81.129,,,,,,,
2020,"Karhoff 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,41.551,-84.522,,,,,,,
2020,"Karhoff 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.551,-84.522,,,,,,,
2020,"Karhoff 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,41.551,-84.522,,,,,,,
2020,Kelly,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,14,42.887,-79.729,,,,,,,
2020,Kerwood,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,216,42.907,-81.734,,,,,,,
2020,Kevin Bechtel ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,435,43.481,-80.336,,,,,,,
2020,Kevin Vandriel,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,340,43.787,-80.409,,,,,,,
2020,Kincardine Field ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,320,44.164,-81.580,,,,,,,
2020,Labonté,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,106,45.542,-74.159,,,,,,,
2020,Langacre Windchestor ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,274,45.131,-75.443,,,,,,,
2020,Lauzon Trap 1,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,193,42.848,-81.164,,,,,,,
2020,Lauzon Trap 2,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,148,42.848,-81.165,,,,,,,
2020,Leeder’s ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,603,44.991,-75.438,,,,,,,
2020,Legault,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,231,45.330,-74.202,,,,,,,
2020,Legermau,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,222,45.085,-74.376,,,,,,,
2020,"Lentz 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.027,-83.677,,,,,,,
2020,"Lentz 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.027,-83.677,,,,,,,
2020,"Lentz 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.027,-83.677,,,,,,,
2020,"Lentz 4
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,41.027,-83.677,,,,,,,
2020,Liebl,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,156,45.024,-74.368,,,,,,,
2020,Lindsay WBC Scentry,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,206,44.284,-78.622,,,,,,,
2020,Lindsay WBC Trece,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,221,44.284,-78.622,,,,,,,
2020,Lodewyk Vollmershausen Trap 1,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,233,43.147,-80.626,,,,,,,
2020,Lodewyk Vollmershausen Trap 2,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,201,43.147,-80.628,,,,,,,
2020,"Lokai-Minnich 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,40.103,-83.805,,,,,,,
2020,"Lokai-Minnich 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,39.891,-83.677,,,,,,,
2020,Lucknow Field ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,208,43.948,-81.470,,,,,,,
2020,Mac Donald,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,321,43.826,-81.155,,,,,,,
2020,MacLean 1,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,82,44.236,-76.896,,,,,,,
2020,MacLean 2,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,189,44.228,-76.867,,,,,,,
2020,Mallory,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,478,44.159,-76.972,,,,,,,
2020,Mapleholme Shacklton W,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,194,45.330,-76.041,,,,,,,
2020,Markdale,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,23,44.295,-80.655,,,,,,,
2020,Marlboro Hawkins ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,330,45.167,-75.735,,,,,,,
2020,Marlboro Smit 40,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,301,45.210,-75.796,,,,,,,
2020,"Marrison 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,40.274,-81.954,,,,,,,
2020,"Marrison 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,40.274,-81.954,,,,,,,
2020,Maryhill,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,200,43.533,-80.376,,,,,,,
2020,Midlee Freeman Acres ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,368,45.143,-75.478,,,,,,,
2020,Mint Valley,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,485,43.522,-80.427,,,,,,,
2020,Mitchell Sylvite ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,0,43.473,-81.223,,,,,,,
2020,Monkton,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,58,43.579,-81.103,,,,,,,
2020,Moraviantown,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,3,42.557,-81.897,,,,,,,
2020,Neil Hamilton Goldenline 40,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,246,45.196,-76.080,,,,,,,
2020,New Glasgow,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,32,42.491,-81.673,,,,,,,
2020,Newington,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,225,45.124,-75.023,,,,,,,
2020,Nixon,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,380,45.112,-75.760,,,,,,,
2020,"Noggle 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.078,-84.690,,,,,,,
2020,"Noggle 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.078,-84.690,,,,,,,
2020,"Noggle 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.078,-84.690,,,,,,,
2020,North Augusta,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,338,44.726,-75.608,,,,,,,
2020,"Ober 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,41.464,-81.208,,,,,,,
2020,Ontowa ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,524,43.619,-80.514,,,,,,,
2020,Paisley Field ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,215,44.227,-81.305,,,,,,,
2020,Paquin (Churchill),Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,268,45.081,-74.393,,,,,,,
2020,Paquin (Huntingdon),Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,642,45.023,-74.304,,,,,,,
2020,Paquin (St-Charles),Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,85,45.088,-74.403,,,,,,,
2020,Paquin (Trépanier),Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,149,45.069,-74.403,,,,,,,
2020,Pat Schoonderwoerd 1,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,0,43.463,-81.235,,,,,,,
2020,Pat Schoonderwoerd 2,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,0,43.462,-81.236,,,,,,,
2020,Pat Schoonderwoerd 2,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,620,43.462,-81.236,,,,,,,
2020,Paton WBC,Western Bean Cutworm (WBC),Sweet Corn,,ON,8/4/20,110,42.929,-80.885,,,,,,,
2020,Piggot Vollmershausen Trap 1,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,459,43.266,-80.663,,,,,,,
2020,Piggot Vollmershausen Trap 2,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,539,43.268,-80.664,,,,,,,
2020,Popcorn 1,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,6,42.436,-82.018,,,,,,,
2020,Port Elgin Field ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,421,44.398,-81.390,,,,,,,
2020,Pratton WBC,Western Bean Cutworm (WBC),Sweet Corn,,ON,8/4/20,295,43.019,-81.133,,,,,,,
2020,Queens Line Rodney,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,11,42.561,-81.696,,,,,,,
2020,R Roth,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,721,43.619,-81.582,,,,,,,
2020,Rannoch,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,211,43.268,-81.193,,,,,,,
2020,"Raudenbush
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,40.759,-81.954,,,,,,,
2020,RCCF,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,45,43.874,-80.380,,,,,,,
2020,RCW,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,73,43.803,-80.120,,,,,,,
2020,Reesor ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,17,42.919,-79.358,,,,,,,
2020,Renfrew,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,285,45.488,-76.742,,,,,,,
2020,Reyneveldt Vollmershausen Trap 1,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,460,43.300,-80.719,,,,,,,
2020,Reyneveldt Vollmershausen Trap 2,Western Bean Cutworm (WBC),Dry Beans,,ON,8/4/20,330,43.304,-80.717,,,,,,,
2020,"Richer 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.572,-84.144,,,,,,,
2020,"Richer 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,6,41.572,-84.144,,,,,,,
2020,"Richer 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,41.572,-84.144,,,,,,,
2020,"Richer 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,41.572,-84.144,,,,,,,
2020,"Richer 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,41.572,-84.144,,,,,,,
2020,"Richer 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,5,41.572,-84.144,,,,,,,
2020,"Richer 4
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,6,41.572,-84.144,,,,,,,
2020,Ridgetown WBC Scentry,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,0,42.449,-81.886,,,,,,,
2020,Ridgetown WBC Scentry,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,243,42.449,-81.886,,,,,,,
2020,Ridgetown WBC Trece,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,119,42.448,-81.886,,,,,,,
2020,Ringia,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,156,43.205,-81.009,,,,,,,
2020,RJM Horst,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,270,43.664,-80.533,,,,,,,
2020,Rosendale,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,530,43.500,-80.456,,,,,,,
2020,Ross HK,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,365,43.922,-81.200,,,,,,,
2020,Rousseau,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,225,45.007,-74.297,,,,,,,
2020,"Ruff 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.366,-84.017,,,,,,,
2020,"Ruff 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,41.366,-84.017,,,,,,,
2020,"Ruff 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,4,41.366,-84.017,,,,,,,
2020,"Ruff 4
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,41.366,-84.017,,,,,,,
2020,Rutherford,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,186,42.672,-82.160,,,,,,,
2020,Sass HK,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,104,44.269,-80.572,,,,,,,
2020,Saucier (PL),Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,620,45.120,-74.385,,,,,,,
2020,"Scheckelhoff 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,41.018,-84.034,,,,,,,
2020,"Scheckelhoff 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.018,-84.034,,,,,,,
2020,"Scheckelhoff 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,2,41.018,-84.034,,,,,,,
2020,"Scheckelhoff 4
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.018,-84.034,,,,,,,
2020,Schmitter elevator,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,286,43.440,-80.674,,,,,,,
2020,Schroeder 1,Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,40.770,-84.144,,,,,,,
2020,Schroeder 2,Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,40.770,-84.144,,,,,,,
2020,"Schroeder 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,40.770,-84.144,,,,,,,
2020,Schroeder 4,Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,40.770,-84.144,,,,,,,
2020,Semis Montjoie,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,261,45.238,-74.375,,,,,,,
2020,Shawville ,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,408,45.609,-76.568,,,,,,,
2020,Shelburne,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,32,44.100,-80.231,,,,,,,
2020,Sonneveld ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,34,43.009,-79.466,,,,,,,
2020,Spiroux,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,230,45.602,-74.306,,,,,,,
2020,SpringFlo,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,315,43.779,-80.463,,,,,,,
2020,Steven Cronin ,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,130,43.532,-81.340,,,,,,,
2020,Strathroy,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,85,42.963,-81.644,,,,,,,
2020,"Sunderman 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.127,-82.648,,,,,,,
2020,"Sunderman 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,41.127,-82.648,,,,,,,
2020,"Sunderman
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,1,41.412,-82.128,,,,,,,
2020,"Sundermeier 1
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.348,-83.677,,,,,,,
2020,"Sundermeier 2
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.348,-83.677,,,,,,,
2020,"Sundermeier 3
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,3,41.348,-83.677,,,,,,,
2020,"Sundermeier 4
",Western Bean Cutworm (WBC),Field Corn,,OH,8/4/20,0,41.348,-83.677,,,,,,,
2020,Swisslea,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,154,43.086,-81.021,,,,,,,
2020,Taits Corner,Western Bean Cutworm (WBC),Field Corn,,ON,8/4/20,35,42.729,-81.617,,,,,,,
2020,Tannahill,Western Bean Cutworm (WBC),Field Corn,,QC,8/4/20,553,45.049,-74.264,,,,,,,
