,field_id,collection_date,total_scm,number_seeds,scm_seeds,seed_type,wireworms,total_phorids,scm_larvae_sum,scm_pupae_sum,week,week_before,two_weeks_before
1738,STA_THO,2024-04-17,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,16,15,14
1739,STA_THO,2024-05-14,0.0,9,0.0,lima,0.0,0.0,0.0,0.0,20,19,18
1740,STA_THO,2024-05-14,0.0,8,0.0,soy,0.0,0.0,0.0,0.0,20,19,18
1741,STA_THO,2024-05-14,0.0,8,0.0,soy,0.0,0.0,0.0,0.0,20,19,18
1742,STA_THO,2024-05-14,0.0,9,0.0,corn,0.0,0.0,0.0,0.0,20,19,18
1743,STA_THO,2024-05-14,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,20,19,18
1744,STA_THO,2024-05-01,2.0,10,1.0,lima,0.0,2.0,2.0,0.0,18,17,16
1745,STA_WAT,2024-04-17,0.0,9,0.0,corn,0.0,0.0,0.0,0.0,16,15,14
1746,STA_WAT,2024-04-17,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,16,15,14
1747,STA_WAT,2024-04-17,0.0,7,0.0,lima,0.0,59.0,0.0,0.0,16,15,14
1748,STA_WAT,2024-04-17,0.0,3,0.0,lima,0.0,0.0,0.0,0.0,16,15,14
1749,STA_WAT,2024-05-01,0.0,4,0.0,lima,0.0,4.0,0.0,0.0,18,17,16
1750,STA_WAT,2024-04-17,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,16,15,14
1751,STA_WAT,2024-05-14,0.0,10,0.0,corn,1.0,0.0,0.0,0.0,20,19,18
1752,STA_WAT,2024-05-14,0.0,9,0.0,lima,0.0,1.0,0.0,0.0,20,19,18
1753,STA_WAT,2024-05-14,0.0,9,0.0,corn,0.0,0.0,0.0,0.0,20,19,18
1754,STA_WAT,2024-05-14,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,20,19,18
1755,STA_WAT,2024-05-01,0.0,11,0.0,corn,0.0,0.0,0.0,0.0,18,17,16
1756,STA_WAT,2024-05-01,0.0,5,0.0,lima,0.0,0.0,0.0,0.0,18,17,16
1757,STA_WAT,2024-05-01,1.0,8,1.0,soy,0.0,0.0,1.0,0.0,18,17,16
1758,STA_WAT,2024-05-01,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,18,17,16
1759,STA_WAT,2024-04-17,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,16,15,14
1760,STA_WAT,2024-05-14,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,20,19,18
1761,STA_WAT,2024-05-14,0.0,8,0.0,soy,0.0,0.0,0.0,0.0,20,19,18
1762,STA_WAT,2024-05-01,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,18,17,16
1823,WIS_COO,2024-04-16,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,16,15,14
1824,WIS_COO,2024-04-16,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,16,15,14
1825,WIS_COO,2024-04-17,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,16,15,14
1826,WIS_COO,2024-04-16,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,16,15,14
1827,WIS_COO,2024-04-16,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,16,15,14
1828,WIS_COO,2024-04-16,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,16,15,14
1829,WIS_COO,2024-04-30,0.0,10,0.0,lima,0.0,52.0,0.0,0.0,18,17,16
1830,WIS_COO,2024-04-30,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,18,17,16
1831,WIS_COO,2024-04-30,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,18,17,16
1832,WIS_COO,2024-04-30,0.0,9,0.0,lima,0.0,59.0,0.0,0.0,18,17,16
1833,WIS_COO,2024-04-30,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,18,17,16
1834,WIS_COO,2024-05-14,0.0,15,0.0,soy,0.0,0.0,0.0,0.0,20,19,18
1835,WIS_COO,2024-05-14,0.0,9,0.0,corn,0.0,0.0,0.0,0.0,20,19,18
1836,WIS_COO,2024-05-14,0.0,8,0.0,corn,0.0,0.0,0.0,0.0,20,19,18
1837,WIS_COO,2024-05-14,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,20,19,18
1838,WIS_COO,2024-04-30,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,18,17,16
1839,WIS_COO_2,2024-04-16,0.0,9,0.0,soy,0.0,0.0,0.0,0.0,16,15,14
1840,WIS_COO_2,2024-04-16,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,16,15,14
1841,WIS_COO_2,2024-04-16,0.0,8,0.0,lima,0.0,0.0,0.0,0.0,16,15,14
1842,WIS_COO_2,2024-04-16,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,16,15,14
1843,WIS_COO_2,2024-04-30,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,18,17,16
1844,WIS_COO_2,2024-04-30,0.0,10,0.0,lima,0.0,8.0,0.0,0.0,18,17,16
1845,WIS_COO_2,2024-04-30,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,18,17,16
1846,WIS_COO_2,2024-04-30,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,18,17,16
1847,WIS_COO_2,2024-04-30,0.0,8,0.0,lima,0.0,19.0,0.0,0.0,18,17,16
1848,WIS_COO_2,2024-04-16,0.0,11,0.0,soy,1.0,0.0,0.0,0.0,16,15,14
1849,WIS_COO_2,2024-04-16,0.0,9,0.0,corn,0.0,0.0,0.0,0.0,16,15,14
1850,WIS_COO_2,2024-05-14,0.0,0,0.0,soy,0.0,0.0,0.0,0.0,20,19,18
1851,WIS_COO_2,2024-05-14,0.0,7,0.0,soy,0.0,0.0,0.0,0.0,20,19,18
1852,WIS_COO_2,2024-05-14,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,20,19,18
1853,WIS_COO_2,2024-05-14,0.0,9,0.0,lima,0.0,0.0,0.0,0.0,20,19,18
1854,WIS_COO_2,2024-05-14,0.0,9,0.0,corn,0.0,0.0,0.0,0.0,20,19,18
1855,WIS_COO_2,2024-05-14,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,20,19,18
1856,WIS_COO_2,2024-04-30,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,18,17,16
1857,WIS_KEN,2024-04-16,0.0,9,0.0,corn,0.0,0.0,0.0,0.0,16,15,14
1858,WIS_KEN,2024-04-16,2.0,10,0.0,lima,0.0,1.0,2.0,0.0,16,15,14
1859,WIS_KEN,2024-04-16,1.0,10,0.0,lima,0.0,0.0,0.0,1.0,16,15,14
1860,WIS_KEN,2024-04-30,0.0,10,0.0,lima,0.0,2.0,0.0,0.0,18,17,16
1861,WIS_KEN,2024-04-30,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,18,17,16
1862,WIS_KEN,2024-04-30,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,18,17,16
1863,WIS_KEN,2024-04-30,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,18,17,16
1864,WIS_KEN,2024-04-30,1.0,7,0.0,lima,0.0,5.0,0.0,1.0,18,17,16
1865,WIS_KEN,2024-04-16,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,16,15,14
1866,WIS_KEN,2024-04-16,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,16,15,14
1867,WIS_KEN,2024-04-16,0.0,9,0.0,soy,0.0,0.0,0.0,0.0,16,15,14
1868,WIS_KEN,2024-05-14,0.0,9,0.0,lima,0.0,0.0,0.0,0.0,20,19,18
1869,WIS_KEN,2024-05-14,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,20,19,18
1870,WIS_KEN,2024-05-14,0.0,9,0.0,soy,0.0,0.0,0.0,0.0,20,19,18
1871,WIS_KEN,2024-05-14,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,20,19,18
1872,WIS_KEN,2024-05-14,0.0,9,0.0,corn,0.0,0.0,0.0,0.0,20,19,18
1873,WIS_KEN,2024-05-14,0.0,8,0.0,soy,0.0,0.0,0.0,0.0,20,19,18
1874,WIS_KEN,2024-04-30,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,18,17,16
1875,ZUE_REE,2024-04-23,0.0,10,0.0,lima,0.0,15.0,0.0,0.0,17,16,15
1876,ZUE_REE,2024-04-23,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,17,16,15
1877,ZUE_REE,2024-04-23,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,17,16,15
1878,ZUE_REE,2024-04-23,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,17,16,15
1879,ZUE_REE,2024-04-23,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,17,16,15
1880,ZUE_REE,2024-04-23,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,17,16,15
1881,ZUE_REE,2024-05-07,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,19,18,17
1882,ZUE_REE,2024-05-07,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,19,18,17
1883,ZUE_REE,2024-05-07,0.0,8,0.0,soy,0.0,0.0,0.0,0.0,19,18,17
1884,ZUE_REE,2024-05-07,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,19,18,17
1885,ZUE_REE,2024-05-07,0.0,7,0.0,lima,0.0,0.0,0.0,0.0,19,18,17
1886,ZUE_REE,2024-05-07,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,19,18,17
1887,ZUE_REE,2024-05-21,0.0,10,0.0,lima,0.0,0.0,0.0,0.0,21,20,19
1888,ZUE_REE,2024-05-21,0.0,10,0.0,soy,0.0,0.0,0.0,0.0,21,20,19
1889,ZUE_REE,2024-05-21,0.0,9,0.0,soy,0.0,0.0,0.0,0.0,21,20,19
1890,ZUE_REE,2024-05-21,0.0,9,0.0,lima,0.0,0.0,0.0,0.0,21,20,19
1891,ZUE_REE,2024-05-21,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,21,20,19
1892,ZUE_REE,2024-05-21,0.0,10,0.0,corn,0.0,0.0,0.0,0.0,21,20,19
